,Timestamp,Libor 1Y,JPY,EUR,SPX,VIX,1Y OIS,Positioning,lev Positioning,Signal
933,2017-02-13,1.268,0.87915,0.94355,2328.25,11.07,0.9159999999999999,,,2095236724.0
934,2017-02-10,1.2590000000000001,0.8833,0.93975,2316.1,10.85,0.9079999999999999,,,3286908643.0
935,2017-02-09,1.247,0.88295,0.93845,2307.87,10.88,0.889,,,4239775417.0
936,2017-02-08,1.225,0.8932,0.93465,2294.67,11.45,0.867,,,-2341163170.0
937,2017-02-07,1.242,0.8898,0.93605,2293.08,11.29,0.879,108635.0,-58107.0,-515357655.2
938,2017-02-06,1.238,0.8951,0.9302,2292.56,11.37,0.8759999999999999,,,-2133716930.0
939,2017-02-03,1.2434,0.88725,0.9273,2297.42,10.97,0.904,,,2149067402.0
940,2017-02-02,1.248,0.88645,0.9295,2280.85,11.93,0.903,,,-2692150441.0
941,2017-02-01,1.2476,0.88295,0.9286,2279.55,11.81,0.9009999999999999,,,-1540315634.0
942,2017-01-31,1.244,0.8865,0.9261,2278.87,11.99,0.885,110200.0,-51856.0,-434438293.3
943,2017-01-30,1.2517,0.8789,0.93505,2280.9,11.88,0.897,,,-2461591932.0
944,2017-01-27,1.2607,0.86895,0.93465,2294.69,10.58,0.9059999999999999,,,-31226800.11
945,2017-01-26,1.26,0.87315,0.93605,2296.68,10.63,0.9079999999999999,,,1483501133.0
946,2017-01-25,1.261,0.8827,0.93045,2298.37,10.81,0.905,,,5711042081.0
947,2017-01-24,1.246,0.87885,0.9319,2280.07,11.07,0.892,103877.0,-55807.0,4958552044.0
948,2017-01-23,1.2326,0.88735,0.92895,2265.2,11.77,0.873,,,-2807181452.0
949,2017-01-20,1.2590000000000001,0.8724,0.93435,2271.31,11.54,0.888,,,-65482130.01
950,2017-01-19,1.268,0.87055,0.9377,2263.69,12.78,0.902,,,-1265874320.0
951,2017-01-18,1.253,0.8721,0.94065,2271.89,12.48,0.888,,,830110499.4
952,2017-01-17,1.214,0.8878,0.9334,2267.89,11.87,0.8540000000000001,98100.0,-56945.0,-1502837441.0
953,2017-01-16,1.229,0.87565,0.94315,2227.3838317329673,16.4709373571102,0.8077925454545454,,,-589265527.1
954,2017-01-13,1.229,0.87315,0.9395,2274.64,11.23,0.8740000000000001,,,-423922200.1
955,2017-01-12,1.216,0.8718,0.9423,2270.44,11.54,0.8590000000000001,,,-1512436297.0
956,2017-01-11,1.22,0.8665,0.94495,2275.32,11.26,0.862,,,334769538.1
957,2017-01-10,1.218,0.8638,0.9474,2268.9,11.49,0.867,89586.0,-41929.0,-353626692.5
958,2017-01-09,1.212,0.8619,0.9457,2268.9,11.56,0.867,,,-1068132904.0
959,2017-01-06,1.217,0.85525,0.9494,2276.98,11.32,0.8759999999999999,,,2295252504.0
960,2017-01-05,1.189,0.8669,0.94275,2269.0,11.67,0.8540000000000001,,,89231756.44
961,2017-01-04,1.203,0.85275,0.9534,2270.75,11.85,0.863,,,3762564416.0
962,2017-01-03,1.1963,0.8492,0.961,2257.83,12.85,0.873,78021.0,-22444.0,1166704739.0
963,2017-01-02,1.195,0.8509,0.95605,2227.3838317329673,16.4709373571102,0.8077925454545454,,,
964,2016-12-30,1.194,0.8555,0.95095,2238.83,14.04,0.852,,,1171644137.0
965,2016-12-29,1.19,0.858,0.95315,2249.26,13.37,0.8540000000000001,,,-281184590.8
966,2016-12-28,1.2,0.85285,0.96035,2249.92,12.95,0.8590000000000001,,,-1863598655.0
967,2016-12-27,1.215,0.85165,0.9563,2268.88,11.99,0.867,75082.0,-39659.0,664631869.8
968,2016-12-26,1.209,0.85405,0.9564,2227.3838317329673,16.4709373571102,0.8077925454545454,,,
969,2016-12-23,1.208,0.85215,0.95635,2263.79,11.44,0.86,,,2522446238.0
970,2016-12-22,1.204,0.8508,0.9582,2260.96,11.43,0.852,,,240323623.0
971,2016-12-21,1.199,0.8507,0.95925,2265.18,11.27,0.841,,,-1884680031.0
972,2016-12-20,1.198,0.8485,0.96265,2270.76,11.45,0.8420000000000001,84722.0,-47887.0,-332983225.6
973,2016-12-19,1.197,0.8541,0.96135,2262.53,11.71,0.848,,,453587118.7
974,2016-12-16,1.2109999999999999,0.84755,0.95685,2258.07,12.2,0.853,,,-609190866.7
975,2016-12-15,1.216,0.8462,0.96025,2262.03,12.79,0.8540000000000001,,,156214924.6
976,2016-12-14,1.2068,0.8544,0.94905,2253.28,13.19,0.805,,,-3322368531.0
977,2016-12-13,1.149,0.8682,0.941,2271.72,12.72,0.81,70499.0,-48705.0,1450539785.0
978,2016-12-12,1.138,0.86935,0.94035,2256.96,12.64,0.802,,,-1431843081.0
979,2016-12-09,1.133,0.8666,0.9468,2259.53,11.75,0.794,,,4165299719.0
980,2016-12-08,1.119,0.8769,0.94205,2246.19,12.64,0.782,,,1723468611.0
981,2016-12-07,1.1159999999999999,0.879,0.92995,2241.35,12.22,0.7759999999999999,,,11240862681.0
982,2016-12-06,1.12,0.8771,0.93305,2212.23,11.79,0.78,51498.0,-46231.0,3137709677.0
983,2016-12-05,1.117,0.8784,0.92905,2204.71,12.14,0.778,,,2095012603.0
984,2016-12-02,1.103,0.8804,0.937,2191.95,14.12,0.757,,,1885395008.0
985,2016-12-01,1.115,0.87655,0.9379,2191.08,14.07,0.769,,,-4085867295.0
986,2016-11-30,1.1028,0.8736,0.94445,2198.81,13.33,0.7559999999999999,,,-1787256065.0
987,2016-11-29,1.09,0.88985,0.93905,2204.66,12.9,0.748,66071.0,-55275.0,733652130.4
988,2016-11-28,1.099,0.8934,0.9421,2201.72,13.15,0.752,,,-1583033919.0
989,2016-11-25,1.115,0.88435,0.94455,2213.35,12.34,0.769,,,1247322831.0
990,2016-11-24,1.121,0.8823,0.9475,2227.3838317329673,16.4709373571102,0.8077925454545454,,,279548713.3
991,2016-11-23,1.103,0.8889,0.9474,2204.72,12.43,0.762,,,-1060128231.0
992,2016-11-22,1.083,0.89975,0.941,2202.94,12.41,0.733,57705.0,-45729.0,-1088947868.0
993,2016-11-21,1.081,0.9023,0.9408,2198.18,12.42,0.738,,,811202938.5
994,2016-11-18,1.075,0.9013,0.94445,2181.9,12.85,0.725,,,-741711363.7
995,2016-11-17,1.068,0.90815,0.9411,2187.12,13.35,0.713,,,1886713870.0
996,2016-11-16,1.047,0.9168,0.9354,2176.94,13.72,0.693,,,536158790.5
997,2016-11-15,1.047,0.9159999999999999,0.9327,2180.39,13.37,0.688,57762.0,-41797.0,457296210.5
998,2016-11-14,1.046,0.9223,0.93135,2164.2,14.48,0.65,,,2398504583.0
999,2016-11-11,1.024,0.9374,0.92115,2164.45,14.17,0.669,,,977217374.6
1000,2016-11-10,1.012,0.9361,0.91805,2167.48,14.74,0.6509999999999999,,,2106719312.0
1001,2016-11-09,1.012,0.9464,0.91665,2163.26,14.38,0.649,,,-1691272229.0
1002,2016-11-08,0.997,0.95095,0.90695,2139.56,18.74,0.638,48416.0,-32676.0,651106894.1
1003,2016-11-07,0.981,0.95725,0.9058,2131.52,18.71,0.623,,,4715241366.0
1004,2016-11-04,0.9570000000000001,0.96955,0.89755,2085.18,22.51,0.597,,,-2791900074.0
1005,2016-11-03,0.97,0.97105,0.9005,2088.66,22.08,0.612,,,-3939793226.0
1006,2016-11-02,0.972,0.968,0.9011,2097.94,19.32,0.615,,,937300019.0
1007,2016-11-01,0.978,0.9601,0.9045,2111.72,18.56,0.6165,55301.0,-56011.0,-5767377069.0
1008,2016-10-31,0.993,0.9540000000000001,0.91065,2126.15,17.06,0.624,,,-307924077.5
1009,2016-10-28,0.991,0.95505,0.91015,2126.41,16.19,0.624,,,-2795432782.0
1010,2016-10-27,1.003,0.94975,0.91765,2133.04,15.36,0.634,,,-1308330743.0
1011,2016-10-26,1.005,0.95715,0.91665,2139.43,14.24,0.623,,,473384233.1
1012,2016-10-25,0.995,0.9594,0.91845,2143.16,13.46,0.624,73638.0,-77084.0,-664260043.6
1013,2016-10-24,0.988,0.95985,0.919,2151.33,13.02,0.617,,,-62933436.13
1014,2016-10-21,0.983,0.96305,0.91875,2141.16,13.34,0.606,,,2240457956.0
1015,2016-10-20,0.976,0.96195,0.9149,2141.34,13.75,0.604,,,-2303910.366
1016,2016-10-19,0.955,0.9667,0.91125,2144.29,14.41,0.581,,,444148498.7
1017,2016-10-18,0.955,0.96275,0.9107,2139.6,15.28,0.584,71398.0,-72143.0,-456972148.3
1018,2016-10-17,0.961,0.96255,0.9091,2126.5,16.21,0.5995,,,60086372.23
1019,2016-10-14,0.9740000000000001,0.95975,0.9115,2132.98,16.12,0.599,,,-3158621634.0
1020,2016-10-13,0.981,0.96435,0.90445,2132.55,16.69,0.6075,,,-60762368.56
1021,2016-10-12,0.995,0.9596,0.9084,2139.18,15.91,0.622,,,-844374459.7
1022,2016-10-11,1.006,0.96605,0.90465,2136.73,15.36,0.619,74550.0,-87840.0,-1702208082.0
1023,2016-10-10,1.004,0.9652,0.8978,2163.66,13.38,0.6,,,-482334911.9
1024,2016-10-07,0.983,0.97165,0.89275,2153.74,13.48,0.607,,,-2514484535.0
1025,2016-10-06,0.992,0.9621,0.89685,2160.77,12.84,0.604,,,1063506745.0
1026,2016-10-05,0.985,0.96615,0.8924,2159.73,12.99,0.6,,,-75757589.55
1027,2016-10-04,0.973,0.97185,0.89245,2150.49,13.63,0.584,80245.0,-88261.0,-1301104927.0
1028,2016-10-03,0.9670000000000001,0.98385,0.89195,2161.2,13.57,0.5720000000000001,,,1561428703.0
1029,2016-09-30,0.945,0.98675,0.8896,2168.27,13.29,0.561,,,-2860258445.0
1030,2016-09-29,0.935,0.98985,0.89105,2151.13,14.02,0.5465,,,-3746829443.0
1031,2016-09-28,0.9359999999999999,0.99335,0.89155,2171.37,12.39,0.546,,,3008700485.0
1032,2016-09-27,0.937,0.99555,0.89165,2159.93,13.1,0.5375,89522.0,-84455.0,2149903513.0
1033,2016-09-26,0.9375,0.99665,0.8886,2146.1,14.5,0.547,,,-4092782230.0
1034,2016-09-23,0.946,0.99015,0.8908,2164.69,12.29,0.564,,,-3121463173.0
1035,2016-09-22,0.958,0.9926,0.89225,2177.18,12.02,0.564,,,-464323640.7
1036,2016-09-21,0.9690000000000001,0.99685,0.89375,2163.12,13.3,0.588,,,3093595792.0
1037,2016-09-20,0.965,0.9832,0.89655,2139.76,15.92,0.574,87477.0,-78731.0,-5292073935.0
1038,2016-09-19,0.9540000000000001,0.98105,0.8949,2139.12,15.53,0.56,,,-2252998674.0
1039,2016-09-16,0.9440000000000001,0.97755,0.8963,2139.16,15.37,0.561,,,-2159580128.0
1040,2016-09-15,0.93,0.97945,0.8894,2147.26,16.3,0.54,,,2691514919.0
1041,2016-09-14,0.9375,0.97635,0.8889,2125.77,18.14,0.5505,,,-5042879306.0
1042,2016-09-13,0.9640000000000001,0.97505,0.89125,2127.02,17.85,0.5705,80762.0,-64425.0,-3036904699.0
1043,2016-09-12,0.9570000000000001,0.98175,0.89015,2159.04,15.16,0.5589999999999999,,,1134341628.0
1044,2016-09-09,0.9740000000000001,0.97375,0.8903,2127.81,17.5,0.585,,,-8262391885.0
1045,2016-09-08,0.9670000000000001,0.97575,0.88805,2181.3,12.51,0.569,,,-2688142254.0
1046,2016-09-07,0.93,0.98295,0.88955,2186.16,11.94,0.5385,,,-567576749.8
1047,2016-09-06,0.9259999999999999,0.98025,0.88845,2186.48,12.02,0.534,103311.0,-62402.0,3306681978.0
1048,2016-09-05,0.9620000000000001,0.9668,0.8972,2227.3838317329673,16.4709373571102,0.8077925454545454,,,7615368.117000001
1049,2016-09-02,0.9570000000000001,0.9616,0.89635,2179.98,11.98,0.578,,,-107764580.5
1050,2016-09-01,0.9520000000000001,0.96855,0.8931,2170.86,13.48,0.57,,,-1722139299.0
1051,2016-08-31,0.9590000000000001,0.96685,0.89615,2170.95,13.42,0.575,,,-2594482593.0
1052,2016-08-30,0.961,0.9712,0.89745,2176.12,13.12,0.5710000000000001,100326.0,-54455.0,-81875816.7
1053,2016-08-29,0.9520000000000001,0.98125,0.89375,2180.38,12.94,0.5760000000000001,,,121601351.6
1054,2016-08-26,0.9790000000000001,0.9819,0.89305,2169.04,13.65,0.583,,,-2171791337.0
1055,2016-08-25,0.938,0.99475,0.8863,2172.47,13.63,0.5529999999999999,,,551724145.6
1056,2016-08-24,0.922,0.99555,0.8878,2175.44,13.45,0.5365,,,-2164487212.0
1057,2016-08-23,0.9329999999999999,0.99755,0.8846,2186.9,12.38,0.542,99244.0,-64588.0,-1471540230.0
1058,2016-08-22,0.9309999999999999,0.99665,0.8835,2182.64,12.27,0.526,,,845659163.7
1059,2016-08-19,0.9259999999999999,0.9978,0.8829,2183.87,11.34,0.532,,,-1148713490.0
1060,2016-08-18,0.898,1.00115,0.88075,2187.02,11.43,0.51,,,483305159.3
1061,2016-08-17,0.909,0.9973,0.8859,2182.22,12.19,0.5075,,,871469231.3
1062,2016-08-16,0.8959999999999999,0.99695,0.8866,2178.15,12.64,0.517,92728.0,-64587.0,-4021479132.0
1063,2016-08-15,0.883,0.98765,0.89415,2190.15,11.81,0.496,,,-384943290.2
1064,2016-08-12,0.892,0.98715,0.89595,2184.05,11.55,0.486,,,-1070577907.0
1065,2016-08-11,0.922,0.98085,0.8979,2185.79,11.68,0.508,,,446264922.9
1066,2016-08-10,0.904,0.98735,0.8947,2175.49,12.05,0.48200000000000004,,,123893000.3
1067,2016-08-09,0.929,0.98145,0.8993,2181.74,11.66,0.4945,91803.0,-71806.0,1518441641.0
1068,2016-08-08,0.932,0.97615,0.9015,2180.89,11.5,0.507,,,540803241.7
1069,2016-08-05,0.915,0.9822,0.90205,2182.87,11.39,0.502,,,4018693790.0
1070,2016-08-04,0.8640000000000001,0.98795,0.89855,2164.25,12.42,0.46299999999999997,,,1466316174.0
1071,2016-08-03,0.872,0.9878,0.89695,2163.79,12.86,0.4755,,,1276562047.0
1072,2016-08-02,0.8590000000000001,0.99115,0.8907,2157.03,13.37,0.46399999999999997,80372.0,-70477.0,-4172464594.0
1073,2016-08-01,0.845,0.97665,0.89585,2170.84,12.44,0.465,,,-2087757453.0
1074,2016-07-29,0.826,0.97965,0.89495,2173.6,11.87,0.46399999999999997,,,-3054675273.0
1075,2016-07-28,0.8540000000000001,0.95,0.9029,2170.06,12.72,0.4915,,,-1228008266.0
1076,2016-07-27,0.87,0.9488,0.9043,2166.58,12.83,0.515,,,-1068644392.0
1077,2016-07-26,0.88,0.95555,0.9101,2169.18,13.05,0.507,85452.0,-65707.0,385465217.0
1078,2016-07-25,0.8909999999999999,0.9453,0.9096,2168.48,12.87,0.511,,,-181880955.3
1079,2016-07-22,0.87,0.94275,0.9111,2175.03,12.02,0.499,,,1553088645.0
1080,2016-07-21,0.865,0.94505,0.90705,2165.17,12.74,0.494,,,-2945484097.0
1081,2016-07-20,0.8390000000000001,0.93595,0.90785,2173.02,11.77,0.496,,,1633054613.0
1082,2016-07-19,0.816,0.9423,0.9073,2163.78,11.97,0.48100000000000004,84342.0,-66094.0,1394424623.0
1083,2016-07-18,0.8079999999999999,0.9420000000000001,0.90305,2166.89,12.44,0.47600000000000003,,,-947076082.0
1084,2016-07-15,0.792,0.9538,0.90615,2161.74,12.67,0.485,,,-2928207674.0
1085,2016-07-14,0.7709999999999999,0.94925,0.89925,2163.75,12.82,0.462,,,-1775955130.0
1086,2016-07-13,0.7559999999999999,0.95695,0.90175,2152.43,13.04,0.442,,,-1648367203.0
1087,2016-07-12,0.7709999999999999,0.95515,0.9042,2152.14,13.55,0.45899999999999996,64356.0,-73372.0,829287018.3
1088,2016-07-11,0.7490000000000001,0.97275,0.90435,2137.16,13.54,0.43799999999999994,,,3221381931.0
1089,2016-07-08,0.718,0.99455,0.9046,2129.9,13.2,0.42,,,1564171645.0
1090,2016-07-07,0.708,0.99225,0.9039,2097.9,14.76,0.396,,,389896422.4
1091,2016-07-06,0.6920000000000001,0.98695,0.90095,2099.73,14.96,0.3945,,,2301105945.0
1092,2016-07-05,0.684,0.98305,0.90285,2088.55,15.58,0.387,61287.0,-96034.0,-1651904868.0
1093,2016-07-04,0.6970000000000001,0.97495,0.8964,2106.936,12.953999999999999,0.4,,,-250835119.3
1094,2016-07-01,0.6920000000000001,0.97535,0.898,2102.95,14.77,0.39299999999999996,,,-3259370825.0
1095,2016-06-30,0.6729999999999999,0.96815,0.90045,2098.86,15.63,0.375,,,1122651533.0
1096,2016-06-29,0.696,0.97255,0.89885,2070.77,16.64,0.391,,,1629150992.0
1097,2016-06-28,0.6679999999999999,0.97315,0.90365,2036.09,18.75,0.36700000000000005,38833.0,-88322.0,4580592633.0
1098,2016-06-27,0.6579999999999999,0.98035,0.90715,2000.54,23.85,0.344,,,-5341083533.0
1099,2016-06-24,0.662,0.9782,0.89955,2037.41,25.76,0.3785,,,-7834252466.0
1100,2016-06-23,0.7879999999999999,0.9420000000000001,0.87805,2113.32,17.25,0.4975,,,2455551208.0
1101,2016-06-22,0.768,0.9578,0.88515,2085.45,21.17,0.474,,,-375198114.9
1102,2016-06-21,0.779,0.9547,0.88955,2088.9,18.48,0.493,62287.0,-73879.0,-2414558833.0
1103,2016-06-20,0.775,0.96215,0.88385,2083.25,18.37,0.483,,,-1201957167.0
1104,2016-06-17,0.7509999999999999,0.9604,0.88675,2071.22,19.41,0.45799999999999996,,,1133984923.0
1105,2016-06-16,0.7440000000000001,0.95925,0.8908,2077.99,19.37,0.4495,,,4510994541.0
1106,2016-06-15,0.741,0.94325,0.8881,2071.5,20.14,0.484,,,1723999454.0
1107,2016-06-14,0.7759999999999999,0.94235,0.89225,2075.32,20.5,0.489,71812.0,-63143.0,1065754392.0
1108,2016-06-13,0.759,0.94125,0.88555,2079.06,20.97,0.48100000000000004,,,-6449381012.0
1109,2016-06-10,0.77,0.9347,0.88885,2096.07,17.03,0.493,,,-2335232040.0
1110,2016-06-09,0.789,0.93375,0.8837,2115.48,14.64,0.509,,,-1258695872.0
1111,2016-06-08,0.797,0.9347,0.87765,2119.12,14.08,0.514,,,334991892.2
1112,2016-06-07,0.799,0.93145,0.88045,2112.13,14.05,0.5155,86717.0,-85866.0,-99616146.89
1113,2016-06-06,0.812,0.92975,0.8807,2109.41,13.65,0.5285,,,2012676857.0
1114,2016-06-03,0.8,0.93875,0.87975,2099.13,13.47,0.522,,,-1117861292.0
1115,2016-06-02,0.8809999999999999,0.91855,0.89675,2105.26,13.63,0.613,,,4064163773.0
1116,2016-06-01,0.882,0.91285,0.89375,2099.33,14.2,0.613,,,250952080.3
1117,2016-05-31,0.8690000000000001,0.90325,0.89835,2096.96,14.19,0.603,82140.0,-69520.0,-1574607839.0
1118,2016-05-30,0.8959999999999999,0.89985,0.8971,2227.3838317329673,16.4709373571102,0.8077925454545454,,,195835694.2
1119,2016-05-27,0.899,0.90715,0.8997,2099.06,13.12,0.628,,,1836967422.0
1120,2016-05-26,0.853,0.91105,0.89335,2090.1,13.43,0.6,,,670309478.9
1121,2016-05-25,0.8740000000000001,0.90725,0.89645,2090.54,13.9,0.6185,,,598062679.8
1122,2016-05-24,0.885,0.9092,0.8976,2076.06,14.42,0.613,83333.0,-63772.0,1389326062.0
1123,2016-05-23,0.871,0.91545,0.89135,2048.04,15.82,0.607,,,-133951966.7
1124,2016-05-20,0.86,0.90785,0.89095,2052.32,15.2,0.596,,,1048189914.0
1125,2016-05-19,0.861,0.9094,0.8926,2040.04,16.33,0.588,,,215630131.1
1126,2016-05-18,0.85,0.9075,0.8915,2047.63,15.95,0.5760000000000001,,,-1672700127.0
1127,2016-05-17,0.8059999999999999,0.9163,0.88385,2047.21,15.57,0.529,76304.0,-65168.0,-12477620.8
1128,2016-05-16,0.78,0.9172,0.88345,2066.66,14.68,0.49700000000000005,,,-373380675.5
1129,2016-05-13,0.759,0.9207,0.88445,2046.61,15.04,0.4855,,,-2040199636.0
1130,2016-05-12,0.764,0.9172,0.87895,2064.11,14.41,0.48700000000000004,,,-2232275439.0
1131,2016-05-11,0.753,0.92245,0.8753,2064.46,14.69,0.4705,,,-2800193487.0
1132,2016-05-10,0.7490000000000001,0.9152,0.87935,2084.39,13.63,0.4695,72522.0,-52827.0,3498241537.0
1133,2016-05-09,0.74,0.92315,0.8785,2058.69,14.57,0.46299999999999997,,,-1985132126.0
1134,2016-05-06,0.758,0.9335,0.8768,2057.14,14.72,0.479,,,1668330338.0
1135,2016-05-05,0.7509999999999999,0.93235,0.8768,2050.63,15.91,0.47700000000000004,,,652260890.1
1136,2016-05-04,0.76,0.93445,0.87055,2051.12,16.05,0.4855,,,-1255364809.0
1137,2016-05-03,0.769,0.93805,0.86975,2063.37,15.6,0.486,66135.0,-46955.0,-2561655356.0
1138,2016-05-02,0.7859999999999999,0.9398,0.86705,2081.43,14.68,0.51,,,-586648323.6
1139,2016-04-29,0.782,0.94015,0.87295,2065.3,15.7,0.499,,,-1728780229.0
1140,2016-04-28,0.784,0.9249,0.88085,2075.81,15.22,0.506,,,-4103116028.0
1141,2016-04-27,0.79,0.89715,0.8833,2095.15,13.77,0.5379999999999999,,,2370167688.0
1142,2016-04-26,0.81,0.89835,0.88505,2091.7,13.96,0.532,76885.0,-42688.0,1363505424.0
1143,2016-04-25,0.81,0.89925,0.88745,2087.79,14.08,0.521,,,1467872304.0
1144,2016-04-22,0.807,0.89455,0.8902,2091.58,13.22,0.512,,,277967313.9
1145,2016-04-21,0.8009999999999999,0.9136,0.8859,2091.48,13.95,0.5125,,,-651733558.4
1146,2016-04-20,0.795,0.91035,0.88515,2102.4,13.28,0.5045,,,578659919.2
1147,2016-04-19,0.772,0.91575,0.88045,2100.8,13.24,0.483,79662.0,-59560.0,2562806280.0
1148,2016-04-18,0.7559999999999999,0.9189,0.88385,2094.34,13.35,0.466,,,3276319082.0
1149,2016-04-15,0.7509999999999999,0.9194,0.8863,2080.73,13.62,0.46299999999999997,,,-2650818277.0
1150,2016-04-14,0.762,0.91405,0.88745,2082.78,13.72,0.4785,,,-211418372.8
1151,2016-04-13,0.752,0.91455,0.887,2082.42,13.84,0.4725,,,1419201350.0
1152,2016-04-12,0.753,0.92125,0.87825,2061.72,14.85,0.47200000000000003,52735.0,-61981.0,1473682056.0
1153,2016-04-11,0.743,0.9264,0.87655,2041.99,16.26,0.4655,,,-1600308115.0
1154,2016-04-08,0.743,0.92545,0.8771,2047.6,15.36,0.467,,,-61965019.94
1155,2016-04-07,0.728,0.9241,0.87895,2041.91,16.16,0.45899999999999996,,,-1939613764.0
1156,2016-04-06,0.748,0.9108,0.87725,2066.66,14.09,0.48,,,4572065013.0
1157,2016-04-05,0.736,0.9061,0.87845,2045.17,15.42,0.469,45018.0,-63918.0,-1497451290.0
1158,2016-04-04,0.75,0.8982,0.87785,2066.13,14.12,0.49,,,-1502812149.0
1159,2016-04-01,0.758,0.89555,0.8781,2072.78,13.1,0.498,,,2096406032.0
1160,2016-03-31,0.74,0.8883,0.87875,2059.74,13.95,0.479,,,-2391564446.0
1161,2016-03-30,0.745,0.88945,0.882,2063.95,13.56,0.484,,,-283043555.1
1162,2016-03-29,0.767,0.88735,0.88565,2055.01,13.82,0.524,48077.0,-70972.0,4772218959.0
1163,2016-03-28,0.8140000000000001,0.8814,0.89315,2037.05,15.24,0.5429999999999999,,,14218860.91
1164,2016-03-25,0.82,0.8844,0.89555,2227.3838317329673,16.4709373571102,0.8077925454545454,,,
1165,2016-03-24,0.82,0.8857,0.89495,2035.94,14.74,0.552,,,860409094.9
1166,2016-03-23,0.809,0.88985,0.89415,2036.71,14.94,0.5379999999999999,,,-4177765668.0
1167,2016-03-22,0.818,0.8899,0.8915,2049.8,14.17,0.5529999999999999,55880.0,-70303.0,-1494348229.0
1168,2016-03-21,0.8029999999999999,0.8932,0.8896,2051.6,13.79,0.541,,,1465239910.0
1169,2016-03-18,0.778,0.8963,0.8873,2049.58,14.02,0.519,,,728745635.3
1170,2016-03-17,0.7829999999999999,0.8978,0.88345,2040.59,14.44,0.519,,,164551619.1
1171,2016-03-16,0.775,0.88815,0.89085,2027.22,14.99,0.605,,,1416574194.0
1172,2016-03-15,0.85,0.8835,0.9002,2015.93,16.84,0.58,38139.0,-61080.0,-1895273520.0
1173,2016-03-14,0.835,0.87855,0.90045,2019.64,16.92,0.574,,,2096771989.0
1174,2016-03-11,0.8290000000000001,0.8786,0.89675,2022.19,16.5,0.568,,,2819711917.0
1175,2016-03-10,0.8109999999999999,0.8836,0.8947,1989.57,18.05,0.542,,,3010122755.0
1176,2016-03-09,0.805,0.8818,0.90865,1989.26,18.34,0.54,,,1056179220.0
1177,2016-03-08,0.7829999999999999,0.888,0.90865,1979.26,18.67,0.52,40652.0,-69502.0,-4251595378.0
1178,2016-03-07,0.799,0.88135,0.90795,2001.76,17.35,0.535,,,676368717.5
1179,2016-03-04,0.775,0.87905,0.90875,1999.99,16.86,0.523,,,1195967728.0
1180,2016-03-03,0.762,0.8796,0.9125,1993.4,16.7,0.503,,,552343160.7
1181,2016-03-02,0.769,0.8813,0.92015,1986.45,17.09,0.508,,,2822694099.0
1182,2016-03-01,0.767,0.8771,0.92025,1978.35,17.7,0.505,50771.0,-69627.0,5687944343.0
1183,2016-02-29,0.747,0.8874,0.9197,1932.23,20.55,0.48,,,-3082850806.0
1184,2016-02-26,0.748,0.8772,0.91455,1948.05,19.81,0.484,,,-4402578936.0
1185,2016-02-25,0.7120000000000001,0.885,0.90715,1951.7,19.11,0.444,,,3196235085.0
1186,2016-02-24,0.726,0.8914,0.90805,1929.8,20.72,0.444,,,2333986758.0
1187,2016-02-23,0.715,0.89195,0.9074,1921.27,20.98,0.45,57572.0,-71667.0,-4183059115.0
1188,2016-02-22,0.721,0.88555,0.90665,1945.5,19.38,0.452,,,932693916.6
1189,2016-02-19,0.7170000000000001,0.88835,0.8981,1917.78,20.53,0.444,,,-625499455.4
1190,2016-02-18,0.69,0.88305,0.90035,1917.83,21.64,0.426,,,-1359510636.0
1191,2016-02-17,0.6990000000000001,0.8764,0.89865,1926.82,22.31,0.44299999999999995,,,1194913443.0
1192,2016-02-16,0.687,0.8766,0.89735,1895.58,24.11,0.415,52220.0,-75727.0,1940902327.0
1193,2016-02-15,0.6920000000000001,0.8728,0.89645,2227.3838317329673,16.4709373571102,0.8077925454545454,,,1025629297.0
1194,2016-02-12,0.685,0.8832,0.8881,1864.78,25.4,0.41,,,1713315097.0
1195,2016-02-11,0.662,0.8895,0.88305,1829.08,28.14,0.431,,,516447524.4
1196,2016-02-10,0.682,0.8823,0.88575,1851.86,26.29,0.431,,,-277393241.6
1197,2016-02-09,0.691,0.8686,0.8855,1852.21,26.54,0.45,46075.0,-72265.0,450768497.7
1198,2016-02-08,0.7040000000000001,0.86325,0.8931,1853.44,26.0,0.45,,,-817381997.3
1199,2016-02-05,0.711,0.85545,0.89615,1880.05,23.38,0.46399999999999997,,,-4357242159.0
1200,2016-02-04,0.6859999999999999,0.85635,0.89225,1915.45,21.84,0.44299999999999995,,,-1651205148.0
1201,2016-02-03,0.6779999999999999,0.8482,0.90055,1912.53,21.65,0.44299999999999995,,,-1335619425.0
1202,2016-02-02,0.684,0.8336,0.91585,1903.03,21.98,0.45299999999999996,51644.0,-88741.0,-3770248286.0
1203,2016-02-01,0.71,0.82655,0.9184,1939.38,19.98,0.488,,,489506613.1
1204,2016-01-29,0.696,0.82605,0.9228,1940.24,20.2,0.466,,,3189106991.0
1205,2016-01-28,0.723,0.8416,0.91415,1893.36,22.42,0.484,,,-82373091.1
1206,2016-01-27,0.7340000000000001,0.8426,0.91805,1882.95,23.11,0.505,,,-394346684.3
1207,2016-01-26,0.738,0.8444,0.9198,1903.63,22.5,0.496,39650.0,-69315.0,966943624.9
1208,2016-01-25,0.748,0.84535,0.92175,1877.08,24.15,0.509,,,-2181284429.0
