Date,USDX_Close
2/4/14,81.120003
2/5/14,81.029999
2/6/14,80.889999
2/7/14,80.690002
2/9/14,null
2/10/14,80.669998
2/11/14,80.629997
2/12/14,80.68
2/13/14,80.290001
2/14/14,80.129997
2/16/14,null
2/18/14,80.010002
2/19/14,80.169998
2/20/14,80.290001
2/21/14,80.239998
2/23/14,null
2/24/14,80.209999
2/25/14,80.150002
2/26/14,80.410004
2/27/14,80.290001
2/28/14,79.779999
3/2/14,null
3/3/14,80.07
3/4/14,80.160004
3/5/14,80.110001
3/6/14,79.68
3/7/14,79.720001
3/9/14,null
3/10/14,79.75
3/11/14,79.769997
3/12/14,79.610001
3/13/14,79.620003
3/14/14,79.440002
3/16/14,null
3/17/14,79.389999
3/18/14,79.410004
3/19/14,79.989998
3/20/14,80.209999
3/21/14,80.110001
3/23/14,null
3/24/14,79.93
3/25/14,79.940002
3/26/14,79.980003
3/27/14,80.110001
3/28/14,80.18
3/30/14,null
3/31/14,80.099998
4/1/14,80.080002
4/2/14,80.220001
4/3/14,80.470001
4/4/14,80.419998
4/6/14,null
4/7/14,80.220001
4/8/14,79.75
4/9/14,79.480003
4/10/14,79.379997
4/11/14,79.449997
4/13/14,null
4/14/14,79.730003
4/15/14,79.800003
4/16/14,79.82
4/17/14,79.830002
4/20/14,null
4/21/14,79.949997
4/22/14,79.910004
4/23/14,79.860001
4/24/14,79.800003
4/25/14,79.769997
4/27/14,null
4/28/14,79.68
4/29/14,79.809998
4/30/14,79.489998
5/1/14,79.529999
5/2/14,79.519997
5/4/14,null
5/5/14,79.489998
5/6/14,79.139999
5/7/14,79.220001
5/8/14,79.43
5/9/14,79.900002
5/11/14,null
5/12/14,79.900002
5/13/14,80.139999
5/14/14,80.07
5/15/14,80
5/16/14,80.040001
5/18/14,null
5/19/14,79.989998
5/20/14,80.040001
5/21/14,80.099998
5/22/14,80.25
5/23/14,80.389999
5/25/14,null
5/27/14,80.349998
5/28/14,80.57
5/29/14,80.489998
5/30/14,80.370003
6/1/14,null
6/2/14,80.639999
6/3/14,80.550003
6/4/14,80.669998
6/5/14,80.370003
6/6/14,80.410004
6/8/14,null
6/9/14,80.650002
6/10/14,80.82
6/11/14,80.790001
6/12/14,80.580002
6/13/14,80.580002
6/15/14,null
6/16/14,80.470001
6/17/14,80.629997
6/18/14,80.580002
6/19/14,80.32
6/20/14,80.370003
6/22/14,null
6/23/14,80.260002
6/24/14,80.330002
6/25/14,80.220001
6/26/14,80.230003
6/27/14,80.040001
6/29/14,null
6/30/14,79.779999
7/1/14,79.82
7/2/14,79.959999
7/3/14,null
7/6/14,null
7/7/14,80.220001
7/8/14,80.18
