date,mktrf,smb,hml,umd
20181001,0.001600,-0.016000,0.003700,-0.001400
20181002,-0.002100,-0.009900,0.006100,-0.010800
20181003,0.002000,0.008600,0.004800,0.001400
20181004,-0.009300,-0.010700,0.015900,-0.008200
20181005,-0.006400,-0.004000,0.004200,0.000800
20181008,-0.001700,-0.004000,0.012400,-0.012500
20181009,-0.001800,-0.002900,0.002900,0.004300
20181010,-0.033300,0.002800,0.011400,-0.015400
20181011,-0.019600,0.004300,-0.009200,0.004200
20181012,0.013800,-0.008900,-0.017400,0.017500
20181015,-0.004800,0.009100,0.005300,-0.009700
20181016,0.022400,0.006700,-0.014500,0.009600
20181017,-0.000800,-0.006800,0.002600,-0.001800
20181018,-0.015400,-0.005400,0.004500,-0.001300
20181019,-0.002500,-0.013100,0.007600,-0.005700
20181022,-0.003800,0.004600,-0.012500,0.013000
20181023,-0.006200,-0.001300,-0.004200,-0.003800
20181024,-0.033300,-0.009400,0.008400,-0.003900
20181025,0.019300,0.003900,-0.006100,0.010200
20181026,-0.016500,0.005500,0.003700,-0.001200
20181029,-0.007700,-0.003100,0.016400,-0.010700
20181030,0.016600,0.004000,0.000400,0.000600
20181031,0.012200,-0.006700,-0.008000,0.008000
20181101,0.012900,0.013300,-0.011600,-0.009800
20181102,-0.005300,0.007900,0.006800,-0.000500
20181105,0.004000,-0.010100,0.015600,-0.001300
20181106,0.005800,-0.001500,0.000300,-0.001000
20181107,0.021100,-0.003400,-0.010300,0.016500
20181108,-0.002800,-0.002400,0.002700,0.003700
20181109,-0.010400,-0.008600,0.004300,0.000600
20181112,-0.020600,0.000100,0.008900,-0.002300
20181113,-0.001300,-0.001400,0.001400,-0.008700
20181114,-0.007700,0.000300,-0.003000,-0.006300
20181115,0.011800,0.003700,-0.004900,0.005200
20181116,0.001500,0.000300,-0.000800,0.000900
20181119,-0.018800,-0.006700,0.024000,-0.010000
20181120,-0.018500,0.001200,-0.005600,-0.006900
20181121,0.005100,0.010000,-0.003400,-0.002200
20181123,-0.005500,0.007900,-0.005700,0.000300
20181126,0.016200,-0.006600,-0.002300,0.000900
20181127,0.001100,-0.010700,0.002800,0.005400
20181128,0.024200,0.004200,-0.011700,0.010200
20181129,-0.002200,-0.001200,-0.001500,0.002600
20181130,0.007800,-0.003200,-0.004700,-0.002200
20181203,0.011300,-0.000700,-0.007800,0.002000
20181204,-0.034500,-0.009500,-0.001500,0.007000
20181206,-0.001600,0.001100,-0.010500,0.005300
20181207,-0.023600,0.002100,0.013200,-0.005300
20181210,0.001000,-0.001700,-0.016900,0.007800
20181211,-0.000800,-0.000600,-0.003900,0.007300
20181212,0.006800,0.005700,-0.002200,-0.000600
20181213,-0.002600,-0.015000,-0.001800,0.005000
20181214,-0.018900,-0.000700,0.005300,-0.005200
20181217,-0.021300,-0.003000,0.010500,-0.009200
20181218,-0.000300,-0.000100,-0.005900,0.003200
20181219,-0.015800,-0.006100,0.000400,0.006800
20181220,-0.016200,-0.002900,0.009300,-0.004600
20181221,-0.021700,-0.005700,0.008200,0.004300
20181224,-0.025500,0.009700,-0.004400,-0.002100
20181226,0.050600,-0.000600,-0.010100,0.000100
20181227,0.007800,-0.006600,-0.001500,0.002900
20181228,-0.000300,0.007600,0.002400,0.001100
20181231,0.009000,-0.000900,-0.004600,0.006100
20190102,0.002300,0.005700,0.011000,-0.023200
20190103,-0.024500,0.004000,0.012600,-0.007400
20190104,0.035500,0.004300,-0.007200,-0.010300
20190107,0.009400,0.009600,-0.007800,-0.008000
20190108,0.010100,0.005400,-0.006400,0.001600
20190109,0.005600,0.004600,0.000600,-0.008500
20190110,0.004200,0.000300,-0.004700,-0.003000
20190111,-0.000100,0.001300,0.001900,-0.002200
20190114,-0.006000,-0.006000,0.009400,-0.005700
20190115,0.010600,0.000000,-0.008600,0.011300
20190116,0.002800,0.000400,0.009300,-0.007500
20190117,0.007500,0.001100,-0.002500,-0.002200
20190118,0.012900,-0.003500,0.001300,-0.008400
20190122,-0.015300,-0.004100,0.003500,0.009900
20190123,0.001500,-0.004000,-0.001500,0.010900
20190124,0.002300,0.004300,-0.000400,-0.010300
20190125,0.009000,0.004700,-0.003900,-0.013300
20190128,-0.008000,-0.001700,0.006500,-0.000800
20190129,-0.001900,0.000000,0.001900,-0.002600
20190130,0.015100,-0.001100,-0.009900,0.000400
20190131,0.009200,0.001300,-0.010500,0.003500
20190201,0.001400,-0.001200,0.003600,-0.005500
20190204,0.007200,0.004800,-0.004600,-0.001900
20190205,0.004300,-0.000900,-0.005900,0.000800
20190206,-0.002200,-0.000200,0.000500,-0.002900
20190207,-0.009300,-0.001400,0.004000,0.007200
20190208,0.000900,0.000500,-0.007200,0.007300
20190211,0.001400,0.006500,0.002100,-0.001300
20190212,0.013600,0.000100,-0.001600,-0.005300
20190213,0.002800,0.000800,0.000700,-0.004500
20190214,-0.002100,0.005200,-0.005800,0.000500
20190215,0.011300,0.002500,0.004800,-0.005200
20190219,0.001900,0.002700,0.003200,-0.004400
20190220,0.001900,0.002500,0.005300,-0.003900
20190221,-0.003700,-0.000700,-0.002200,0.004500
20190222,0.006500,0.005600,-0.014500,0.002400
20190225,0.001500,-0.002300,-0.001800,-0.006800
20190226,-0.001600,-0.006300,-0.003200,0.002300
20190227,0.000900,0.002100,-0.001200,0.005100
20190228,-0.003100,0.000100,-0.002200,0.007000
20190301,0.007200,0.003000,-0.004400,-0.002600
20190304,-0.005200,-0.004200,0.003800,-0.005200
20190305,-0.001700,-0.003300,-0.002200,0.004700
20190306,-0.008400,-0.012800,0.000800,0.007900
20190307,-0.008200,-0.000400,-0.003000,0.005000
20190308,-0.002200,0.000400,-0.001500,0.001800
20190311,0.014900,0.003500,-0.005600,-0.003700
20190312,0.002500,-0.002600,-0.001100,-0.000700
20190313,0.006800,-0.003200,0.000900,-0.001900
20190314,-0.001000,-0.003900,0.002900,0.002100
20190315,0.004800,-0.002700,-0.002800,-0.001800
20190318,0.004600,0.001300,0.004300,-0.006100
20190319,-0.000900,-0.003800,-0.009300,0.004400
20190320,-0.003900,0.000300,-0.010500,0.005000
20190321,0.011100,0.003000,-0.012500,0.000200
20190322,-0.021700,-0.015100,-0.000300,0.010400
20190325,-0.000500,0.006600,-0.002600,0.006700
20190326,0.007600,0.001800,0.004500,-0.004600
20190327,-0.005000,0.001000,0.005000,-0.004000
20190328,0.004000,0.003500,0.000000,-0.001800
20190329,0.006600,-0.002200,-0.009200,-0.000100
20190401,0.011900,-0.003100,0.009400,-0.009200
20190402,-0.000500,-0.001200,-0.004400,0.002300
20190403,0.002700,0.002000,-0.004000,-0.001200
20190404,0.001900,0.002000,0.009500,-0.013100
20190405,0.005200,0.005300,-0.000800,-0.006800
20190408,0.000800,-0.003000,0.001100,-0.001800
20190409,-0.006500,-0.005700,-0.001400,0.009600
20190410,0.004800,0.009500,-0.001200,-0.001600
20190411,0.000000,-0.003300,0.004000,-0.000800
20190412,0.006500,-0.005000,0.006200,-0.010900
20190415,-0.000900,-0.002300,-0.005300,0.008200
20190416,0.001300,0.001200,0.007000,-0.008900
20190417,-0.003200,-0.007100,0.008100,-0.008000
20190418,0.001100,-0.002400,-0.004900,-0.000600
20190422,0.001100,-0.004400,-0.005500,0.002100
20190423,0.009700,0.007100,-0.005300,0.002700
20190424,-0.002300,0.002700,-0.000800,0.004200
20190425,-0.001400,-0.007500,-0.001700,0.013800
20190426,0.005300,0.004600,0.000000,0.002000
20190429,0.001800,0.001000,0.006400,-0.004300
20190430,-0.000400,-0.006900,0.002600,0.003800
20190501,-0.008300,-0.001100,-0.000400,0.004700
20190502,-0.001600,0.004500,-0.002900,0.005100
20190503,0.011300,0.009300,-0.002700,-0.002600
20190506,-0.003900,0.006000,-0.003800,0.002600
20190507,-0.016900,-0.002800,0.005000,0.004000
20190508,-0.002200,-0.001400,-0.002900,0.001700
20190509,-0.002800,0.000700,0.001900,0.006200
20190510,0.003500,-0.003700,0.001000,0.006600
20190513,-0.026700,-0.007100,0.003200,0.010000
20190514,0.009300,0.004100,-0.000600,-0.005900
20190515,0.005900,0.000500,-0.009700,0.004600
20190516,0.009100,-0.003900,-0.002800,0.004200
20190517,-0.007300,-0.007900,0.003200,0.004900
20190520,-0.006500,-0.002100,0.007500,0.003300
20190521,0.009000,0.004200,-0.003500,-0.006300
20190522,-0.004000,-0.005000,-0.005900,0.013700
20190523,-0.013700,-0.007000,-0.002500,0.012200
20190524,0.002300,0.004900,0.003200,0.000800
20190528,-0.007800,0.002700,-0.006200,0.010700
20190529,-0.007100,-0.002600,0.004100,-0.004100
20190530,0.001400,-0.002900,-0.008000,0.014400
20190531,-0.013700,-0.002100,-0.000800,0.005900
20190603,-0.004000,0.003500,0.016800,-0.005900
20190604,0.023300,0.004100,-0.000700,-0.011200
20190605,0.007000,-0.010000,-0.009500,0.017600
20190606,0.005500,-0.010400,0.000100,0.007000
20190607,0.010400,0.000200,-0.012300,0.003600
20190610,0.005300,-0.000700,0.000600,-0.003300
20190611,-0.001200,-0.002500,0.005500,-0.004900
20190612,-0.002000,0.004000,-0.009900,0.014400
20190613,0.005200,0.006700,-0.000100,-0.014600
20190614,-0.002700,-0.007600,0.003300,0.009400
20190617,0.001500,0.006300,-0.011400,-0.002600
20190618,0.010400,0.001600,0.002800,-0.009500
20190619,0.003200,0.001200,-0.006100,0.007500
20190620,0.008900,-0.003500,-0.002300,-0.003500
20190621,-0.002100,-0.004800,0.000000,-0.001300
20190624,-0.003400,-0.008900,0.000800,0.007600
20190625,-0.009800,0.003500,0.007200,-0.004200
20190626,-0.000600,-0.000800,0.002300,-0.019600
20190627,0.006000,0.014100,-0.001100,-0.000500
20190628,0.006800,0.006400,0.006100,-0.005400
20190701,0.007500,-0.005400,-0.001500,0.003700
20190702,0.001400,-0.008100,-0.007800,0.018000
20190703,0.007800,-0.000600,-0.003000,0.002600
20190705,-0.001000,0.001600,0.009000,-0.002600
20190708,-0.005800,-0.004400,0.000500,0.005900
20190709,0.001800,-0.001600,-0.004400,0.003000
20190710,0.004000,-0.001600,-0.003900,-0.001300
20190711,0.001900,-0.008000,0.000500,0.003100
20190712,0.005300,0.002000,0.004100,-0.008900
20190715,-0.000400,-0.003800,-0.010000,0.007300
20190716,-0.003200,0.003400,0.001300,0.001600
20190717,-0.006400,-0.001500,-0.006500,0.008100
20190718,0.003500,-0.003200,-0.000100,0.003200
20190719,-0.005600,0.001500,0.008600,-0.010200
20190722,0.002500,-0.004300,-0.004800,0.002400
20190723,0.006500,-0.002000,0.007800,-0.007500
20190724,0.006600,0.007600,0.008100,-0.007600
20190725,-0.006300,-0.007000,-0.001900,0.015500
20190726,0.008200,0.004000,-0.002000,0.002600
20190729,-0.003200,-0.003200,-0.004300,0.003900
20190730,-0.001700,0.013200,0.008300,-0.014300
20190731,-0.010900,0.001300,0.005500,0.001000
20190801,-0.010400,-0.004800,-0.018700,0.025400
20190802,-0.008700,-0.003200,0.000500,0.003200
20190805,-0.030700,-0.000300,0.000000,0.005000
20190806,0.012900,-0.004200,-0.005600,0.011300
20190807,0.000700,0.000800,-0.009100,0.004200
20190808,0.019700,0.000900,-0.003200,0.002900
20190809,-0.007800,-0.003800,-0.003400,0.012500
20190812,-0.013200,0.002800,-0.002700,0.005600
20190813,0.014700,-0.001600,-0.005400,0.000500
20190814,-0.029500,0.002100,-0.005200,0.013800
20190815,0.001600,-0.006200,-0.005400,0.012300
20190816,0.015500,0.005400,0.006100,-0.010900
20190819,0.011400,-0.000100,0.002600,-0.012100
20190820,-0.007500,0.002900,-0.005100,0.003700
20190821,0.008500,0.000400,-0.003100,-0.000600
20190822,-0.001000,-0.005500,0.005100,0.000100
20190823,-0.026600,-0.005600,-0.001800,0.009900
20190826,0.010800,-0.000200,-0.001900,0.004500
20190827,-0.004600,-0.008800,-0.006800,0.009300
20190828,0.006800,0.004800,0.006100,-0.009200
20190829,0.013500,0.003200,0.003300,-0.009300
20190830,0.000300,-0.003800,0.002500,-0.002500
20190903,-0.008700,-0.009600,0.001000,0.005300
20190904,0.010800,-0.002300,0.004300,-0.009400
20190905,0.014200,0.004000,0.007000,-0.020200
20190906,-0.000200,-0.003700,0.000600,-0.004200
20190909,0.000800,0.007400,0.030700,-0.038100
20190910,0.001700,0.010300,0.011900,-0.032000
20190911,0.008800,0.013400,-0.000500,-0.004700
20190912,0.002200,-0.002900,-0.001900,0.009800
20190913,-0.000100,0.000000,0.007600,-0.006800
20190916,-0.002300,0.009200,0.005100,-0.019400
20190917,0.001700,-0.006100,-0.012200,0.024400
20190918,-0.000500,-0.007400,0.000500,0.010400
20190919,-0.000500,-0.004300,-0.004400,0.005700
20190920,-0.004800,0.003100,0.001500,0.000500
20190923,-0.000200,-0.001800,0.005000,-0.001200
20190924,-0.010100,-0.007500,0.000100,0.012000
20190925,0.006900,0.003700,0.005200,-0.006100
20190926,-0.004100,-0.009700,0.001300,0.008200
20190927,-0.006200,-0.003600,0.009100,-0.006700
20190930,0.005000,-0.001500,-0.004800,0.002800
20191001,-0.013100,-0.004700,-0.006100,0.011800
20191002,-0.017300,0.008700,-0.003600,0.008100
20191003,0.008000,-0.002100,-0.009200,-0.002200
20191004,0.013900,-0.005000,-0.000900,0.009300
20191007,-0.004100,0.001600,-0.000300,-0.001600
20191008,-0.016100,-0.001400,-0.001100,0.006900
20191009,0.009200,-0.005300,-0.001100,0.004100
20191010,0.005900,-0.004000,0.002700,-0.003500
20191011,0.012300,0.004900,0.001900,-0.012000
20191014,-0.001800,-0.003300,-0.000600,0.002000
20191015,0.010300,0.002600,-0.002400,-0.003100
20191016,-0.002400,0.004000,0.002200,-0.001900
20191017,0.003700,0.008100,-0.002900,-0.000800
20191018,-0.004900,-0.003700,0.008900,0.004700
20191021,0.007100,0.001800,0.003300,-0.004400
20191022,-0.003400,0.002200,0.008600,-0.021100
20191023,0.002600,-0.000800,0.002500,-0.006900
20191024,0.002600,-0.002600,-0.009100,0.010700
20191025,0.005000,0.002800,0.000800,-0.008000
20191028,0.006200,0.002600,-0.002600,-0.001000
20191029,-0.001300,0.002900,0.004700,-0.001000
20191030,0.002700,-0.003900,-0.011600,0.009900
20191031,-0.003800,-0.002500,-0.004200,0.005100
20191101,0.010800,0.004500,0.008100,-0.018600
20191104,0.004000,0.000500,0.013900,-0.025800
20191105,-0.000300,0.002400,0.005100,-0.007200
20191106,-0.000500,-0.007000,0.001800,0.010200
20191107,0.003800,-0.001100,0.005400,-0.011500
20191108,0.003100,0.000900,-0.003800,-0.001600
20191111,-0.001900,-0.000200,-0.002100,0.008200
20191112,0.001600,-0.001200,-0.001200,0.005100
20191113,0.000100,-0.002300,-0.008200,0.010500
20191114,0.000700,-0.001200,-0.002500,0.005300
20191115,0.007400,-0.002100,-0.003400,-0.005400
20191118,0.000200,-0.003600,-0.005100,0.009900
20191119,0.000200,0.005800,-0.009500,0.005200
20191120,-0.003300,-0.000100,-0.004200,0.000100
20191121,-0.001400,-0.003300,0.001100,-0.009900
20191122,0.002400,0.000600,0.002400,-0.010200
20191125,0.009200,0.013000,-0.003900,-0.003700
20191126,0.001900,0.000500,-0.008300,0.009400
20191127,0.004400,0.002300,-0.000500,-0.002200
20191129,-0.004200,-0.000500,-0.003200,-0.000100
20191202,-0.008700,-0.002400,0.005100,-0.004100
20191203,-0.006600,0.006000,-0.008200,0.005200
20191204,0.006000,0.001100,0.002500,-0.003400
20191205,0.001300,-0.002300,0.004500,0.005600
20191206,0.009100,0.002500,0.004100,-0.007700
20191209,-0.003300,0.003600,0.001400,-0.003600
20191210,-0.000800,0.002900,-0.000900,-0.000900
20191211,0.002800,-0.000700,0.000900,0.004700
20191212,0.009000,-0.001100,0.011600,-0.009000
20191213,-0.000300,-0.003000,-0.005500,0.007900
20191216,0.007400,0.000700,-0.000500,-0.003400
20191217,0.001000,0.004200,0.007000,-0.001100
20191218,-0.000500,0.001800,0.001000,-0.003400
20191219,0.004300,-0.000100,-0.004300,-0.002400
20191220,0.004800,-0.003000,-0.003000,0.002100
20191223,0.001000,0.002100,-0.003000,-0.006600
20191224,0.000100,0.003700,-0.000200,0.001300
20191226,0.004800,-0.005300,-0.000100,0.003200
20191227,-0.001000,-0.005200,-0.000700,0.003700
20191230,-0.005700,0.001700,0.006000,0.000400
20191231,0.002800,-0.000100,0.001300,-0.004800
20200102,0.008600,-0.008500,-0.003800,0.007800
20200103,-0.006700,0.003700,0.000200,0.000100
20200106,0.003600,-0.000600,-0.005500,-0.007000
20200107,-0.001900,-0.000100,-0.002300,0.000000
20200108,0.004700,-0.000500,-0.006400,0.009600
20200109,0.006500,-0.006300,-0.004800,0.007500
20200110,-0.003400,-0.001600,-0.003400,0.002200
20200113,0.007300,-0.000800,-0.001300,0.006700
20200114,-0.000600,0.003800,-0.001300,-0.009400
20200115,0.001600,0.004600,-0.008300,0.001500
20200116,0.008800,0.005000,-0.001100,0.001600
20200117,0.002800,-0.006400,-0.001000,0.009000
20200121,-0.003200,-0.005000,-0.006100,0.008600
20200122,0.000800,-0.002700,-0.000100,0.006800
20200123,0.000800,-0.000500,-0.001500,0.003300
20200124,-0.009700,-0.004200,-0.003300,0.005000
20200127,-0.015600,0.003600,-0.004200,0.004900
20200128,0.010200,-0.001300,-0.004300,0.008400
20200129,-0.001000,-0.002600,-0.009600,0.006000
20200130,0.003400,-0.006900,0.006400,0.004900
20200131,-0.017400,-0.004300,-0.003300,-0.002300
20200203,0.008400,0.006200,-0.007000,0.003600
20200204,0.015700,-0.000100,-0.007100,-0.000300
20200205,0.009700,0.002900,0.015100,-0.018000
20200206,0.002700,-0.004500,-0.008500,0.004600
20200207,-0.005500,-0.007900,-0.000300,0.003700
20200210,0.007300,-0.000100,-0.009100,0.010000
20200211,0.002800,0.000600,0.010600,-0.010200
20200212,0.006600,0.001700,-0.003500,-0.004400
20200213,-0.000900,0.001700,-0.000300,0.006900
20200214,0.001500,-0.003900,-0.006900,0.005400
20200218,-0.001900,0.001500,-0.006800,0.002200
20200219,0.006000,0.002300,-0.000400,-0.000600
20200220,-0.003500,0.004600,0.006800,-0.005600
20200221,-0.011200,-0.000800,0.000400,-0.002100
20200224,-0.033900,0.001700,-0.000100,0.006000
20200225,-0.030900,-0.001000,-0.007100,0.007500
20200226,-0.005200,-0.004100,-0.012100,0.011700
20200227,-0.042200,0.007500,0.001100,-0.001600
20200228,-0.007800,0.002800,-0.008000,-0.004600
20200302,0.043100,-0.017600,-0.004000,0.020500
20200303,-0.027900,0.007800,-0.006200,0.008400
20200304,0.040300,-0.010500,-0.011000,0.010900
20200305,-0.033800,0.001900,-0.013800,0.004700
20200306,-0.017800,0.000400,-0.013900,0.005500
20200309,-0.077900,-0.004700,-0.047200,0.035700
20200310,0.047400,-0.024600,0.007900,0.003400
20200311,-0.050500,-0.008600,-0.008300,0.003200
20200312,-0.096300,-0.005300,-0.012300,0.001100
20200313,0.089600,-0.026800,0.030000,-0.011300
20200316,-0.120000,-0.003400,-0.009100,-0.021400
20200317,0.058700,0.007100,-0.009900,0.011900
20200318,-0.055600,-0.036100,-0.047300,-0.018800
20200319,0.013100,0.055000,0.011000,0.001900
20200320,-0.041500,0.003800,-0.009100,-0.008400
20200323,-0.025500,0.021700,-0.034300,0.014500
20200324,0.093400,-0.011500,0.024100,0.001700
20200325,0.011800,-0.006100,0.018200,-0.001600
20200326,0.060200,-0.006600,0.012100,0.004300
20200327,-0.034800,-0.008000,-0.006600,0.010300
20200330,0.031600,-0.003500,-0.021700,0.019600
20200331,-0.014400,0.018100,-0.004700,-0.011400
20200401,-0.045100,-0.015800,-0.014600,0.002300
20200402,0.021000,-0.009800,-0.002900,-0.009100
20200403,-0.016400,-0.011100,-0.011600,-0.002600
20200406,0.070600,0.007600,0.003100,-0.003200
20200407,-0.001100,-0.005200,0.021800,-0.017900
20200408,0.034000,0.003400,0.013000,-0.020800
20200409,0.015900,0.019500,0.031900,-0.006700
20200413,-0.009200,-0.007500,-0.024200,0.008900
20200414,0.030200,-0.001300,-0.031600,0.020800
20200415,-0.021500,-0.012000,-0.025100,0.023200
20200416,0.006200,-0.002400,-0.030000,0.038700
20200417,0.027200,0.007300,0.027100,-0.056000
20200420,-0.015600,0.007900,-0.009300,0.014800
20200421,-0.030800,0.009600,0.000800,-0.003900
20200422,0.023100,-0.007000,-0.016700,0.004600
20200423,0.001300,0.011700,0.005600,-0.024000
20200424,0.014400,0.003200,-0.000900,0.003400
20200427,0.017300,0.016400,0.027100,-0.023700
20200428,-0.004500,0.008800,0.028300,-0.033600
20200429,0.029200,0.018700,0.020300,-0.047800
20200430,-0.011800,-0.014000,-0.016900,0.008000
20200501,-0.029100,-0.005700,-0.010300,0.029100
20200504,0.005300,0.001600,-0.013800,0.001300
20200505,0.009500,0.000800,-0.019700,0.022700
20200506,-0.005200,0.005700,-0.027800,0.021500
20200507,0.013300,-0.000500,0.004100,-0.021400
20200508,0.019000,0.014200,0.024800,-0.033900
20200511,0.000700,0.004600,-0.037200,0.024700
20200512,-0.020600,-0.008700,-0.013200,0.009600
20200513,-0.018900,-0.009600,-0.021700,0.032300
20200514,0.011400,-0.014900,0.009300,-0.010000
20200515,0.005700,0.016100,-0.012100,0.006300
20200518,0.032400,0.015300,0.045800,-0.061800
20200519,-0.010100,-0.005600,-0.014300,0.011400
20200520,0.018000,0.010900,0.012800,-0.014700
20200521,-0.007000,0.006500,0.004400,-0.011500
20200522,0.002700,0.004700,-0.008600,0.008400
20200526,0.012300,0.000800,0.046100,-0.047200
20200527,0.015400,0.006300,0.036400,-0.025300
20200528,-0.004100,-0.014800,-0.024000,0.020900
20200529,0.006000,-0.002800,-0.019700,0.024100
20200601,0.005200,-0.000200,0.004500,-0.019700
20200602,0.008100,-0.000400,0.004800,-0.013200
20200603,0.014200,0.001100,0.026600,-0.048000
20200604,-0.003400,-0.002300,0.030000,-0.034400
20200605,0.025000,0.007500,0.026800,-0.050500
20200608,0.013900,0.003700,0.021400,-0.050800
20200609,-0.008500,-0.003100,-0.019400,0.043600
20200610,-0.005600,-0.008400,-0.041800,0.060100
20200611,-0.059100,-0.008600,-0.030600,0.051100
20200612,0.012900,0.003800,0.019000,-0.039300
20200615,0.010900,0.014200,-0.004000,0.006800
20200616,0.018700,0.006400,0.004800,-0.008700
20200617,-0.004000,-0.009200,-0.019900,0.028700
20200618,0.001900,0.001100,-0.005300,-0.000500
20200619,-0.004500,0.000800,-0.006500,0.012100
20200622,0.007100,0.008300,-0.014100,0.015100
20200623,0.004200,0.001400,-0.005500,0.003200
20200624,-0.026100,-0.005100,-0.013300,0.029800
20200625,0.011200,0.002600,0.005100,-0.005000
20200626,-0.024400,0.001700,-0.014000,0.013200
20200629,0.015100,0.012300,0.017900,-0.026300
20200630,0.015800,0.000700,-0.000200,0.011500
20200701,0.004100,-0.012400,-0.025100,0.020500
20200702,0.004900,-0.000100,-0.000900,0.002000
20200706,0.016400,-0.006100,0.003700,-0.001300
20200707,-0.010300,-0.005000,-0.015400,0.026300
20200708,0.009100,0.003100,-0.004600,0.007900
20200709,-0.005300,-0.009000,-0.026000,0.029900
20200710,0.011100,-0.001300,0.030500,-0.026800
20200713,-0.012000,-0.007800,0.020000,-0.012900
20200714,0.013500,0.003600,-0.003500,0.007100
20200715,0.011300,0.024000,0.013100,-0.034500
20200716,-0.003700,-0.003700,0.007700,0.004100
20200717,0.003000,0.001800,-0.014100,0.018100
20200720,0.010200,-0.004300,-0.023700,0.029400
20200721,0.001500,0.008200,0.032400,-0.037100
20200722,0.004900,-0.005800,-0.003300,0.005800
20200723,-0.012000,0.007200,0.019300,-0.018000
20200724,-0.007500,-0.007900,0.004700,-0.000100
20200727,0.008800,0.007800,-0.019400,0.022200
20200728,-0.008100,-0.007000,0.009800,-0.008300
20200729,0.013500,0.005200,0.008600,-0.008200
20200730,-0.002900,0.005000,-0.018300,0.023800
20200731,0.006100,-0.015400,-0.006500,0.011700
20200803,0.009800,0.012000,-0.008000,0.017500
20200804,0.003700,0.004500,0.000500,-0.009200
20200805,0.007800,0.010000,0.008600,-0.012700
20200806,0.005300,-0.004200,-0.007900,0.003600
20200807,0.000200,0.008500,0.023400,-0.020100
20200810,0.002400,0.008100,0.016700,-0.028200
20200811,-0.008300,-0.003400,0.015900,-0.022100
20200812,0.014000,-0.004800,-0.013100,0.018700
20200813,-0.000100,0.002100,-0.013000,0.015500
20200814,-0.000400,-0.001000,0.010200,-0.011900
20200817,0.004500,0.005900,-0.019600,0.023800
20200818,0.002200,-0.010600,-0.014000,0.017100
20200819,-0.003800,0.004600,0.000800,0.000700
20200820,0.003100,-0.004900,-0.015200,0.014100
20200821,0.002500,-0.010600,-0.004100,0.008600
20200824,0.009200,-0.003300,0.025600,-0.033100
20200825,0.003600,0.001400,-0.006200,0.010600
20200826,0.010000,-0.011100,-0.017300,0.022600
20200827,0.001800,-0.003600,0.009800,-0.021300
20200828,0.007000,0.003000,-0.002100,-0.009100
20200831,-0.000400,-0.004400,-0.017600,0.017400
20200901,0.009200,0.004900,-0.003100,0.013400
20200902,0.012700,-0.005200,-0.004100,-0.002800
20200903,-0.037000,-0.002500,0.025700,-0.035600
20200904,-0.008700,-0.002000,0.020900,-0.023200
20200908,-0.029100,0.006500,-0.002000,-0.000800
20200909,0.020700,-0.001600,-0.019900,0.030100
20200910,-0.016400,0.003200,-0.000600,0.003500
20200911,-0.000600,-0.008400,0.008900,-0.004600
20200914,0.015900,0.011400,-0.007900,-0.000200
20200915,0.005700,-0.002800,-0.014200,0.011400
20200916,-0.003900,0.007100,0.013500,-0.024900
20200917,-0.008500,0.003800,0.001600,-0.005000
20200918,-0.008800,0.007500,-0.001700,0.009400
20200921,-0.010800,-0.019100,-0.019100,0.029000
20200922,0.010200,-0.001200,-0.016500,0.019000
20200923,-0.024800,-0.006900,0.001900,0.002900
20200924,0.002500,-0.002100,0.003200,-0.000600
20200925,0.017200,0.001300,-0.013500,0.007200
20200928,0.016600,0.007100,0.010300,-0.008400
20200929,-0.004200,0.007600,-0.013200,0.016400
20200930,0.007900,-0.006900,0.001900,0.001600
