Timestamp,Libor 1Y,JPY,EUR,SPX,VIX,1Y OIS,Positioning,lev Positioning,Signal
7/11/2018,2.636,0.89275,0.85665,2774.02,13.63,2.251,#N/A,#N/A,-5359503511
7/10/2018,2.639,0.90095,0.8515,2793.84,12.64,2.257,95056,-21665,1372372807
7/9/2018,2.625,0.9021,0.85095,2784.17,12.69,2.249,#N/A,#N/A,5848571849
7/6/2018,2.612,0.9053,0.85125,2759.82,13.37,2.236,#N/A,#N/A,3696872349
7/5/2018,2.624,0.90395,0.85535,2736.61,14.97,2.241,#N/A,#N/A,446724953.9
7/4/2018,2.613,0.9052,0.8579,#N/A,#N/A,2.222,#N/A,#N/A,150864481.2
7/3/2018,2.607,0.9042,0.85785,2713.22,16.14,2.222,83695,-14235,-1570558366
7/2/2018,2.619,0.90175,0.85915,2726.71,15.6,2.225,#N/A,#N/A,2321116430
6/29/2018,2.606,0.9035,0.8558,2718.37,16.09,2.212,#N/A,#N/A,-3801384717
6/28/2018,2.606,0.905,0.86435,2716.31,16.85,2.206,#N/A,#N/A,1005712441
6/27/2018,2.586,0.90695,0.86555,2699.63,17.91,2.203,#N/A,#N/A,-1048264731
6/26/2018,2.605,0.90855,0.85855,2723.06,15.92,2.217,88357,-14897,2040068202
6/25/2018,2.605,0.91095,0.85445,2717.07,17.33,2.218,#N/A,#N/A,-6739545664
6/22/2018,2.613,0.90935,0.85785,2754.88,13.77,2.222,#N/A,#N/A,-4331853486
6/21/2018,2.61,0.90915,0.86185,2749.76,14.64,2.228,#N/A,#N/A,-4308661024
6/20/2018,2.619,0.90615,0.86415,2767.32,12.79,2.23,#N/A,#N/A,-1749220881
6/19/2018,2.604,0.90865,0.86285,2762.59,13.35,2.198,110728,-17633,-2511442739
6/18/2018,2.605,0.90455,0.86035,2773.75,12.31,2.213,#N/A,#N/A,183186112.3
6/15/2018,2.605,0.90355,0.8614,2779.66,11.98,2.21,#N/A,#N/A,-2421241546
6/14/2018,2.621,0.9039,0.86435,2782.49,12.12,2.214,#N/A,#N/A,-93681902.15
6/13/2018,2.622,0.9063,0.8481,2775.63,12.94,2.206,#N/A,#N/A,-7854630247
6/12/2018,2.603,0.906,0.85145,2786.85,12.34,2.196,91815,-9250,192886316
6/11/2018,2.597,0.9088,0.84865,2782,12.35,2.185,#N/A,#N/A,1665869482
6/8/2018,2.58,0.91285,0.84975,2779.03,12.18,2.164,#N/A,#N/A,-121203255.9
6/7/2018,2.578,0.91155,0.84755,2770.37,12.13,2.165,#N/A,#N/A,-2988588568
6/6/2018,2.581,0.90755,0.84935,2772.35,11.64,2.17,#N/A,#N/A,8535342854
6/5/2018,2.566,0.9108,0.8534,2748.8,12.4,2.151,73219,-7780,44992309.59
6/4/2018,2.571,0.9106,0.8548,2746.87,12.74,2.161,#N/A,#N/A,3225849107
6/1/2018,2.551,0.91285,0.8576,2734.62,13.46,2.138,#N/A,#N/A,4800506348
5/31/2018,2.513,0.91895,0.85525,2705.27,15.43,2.097,#N/A,#N/A,-3318168453
5/30/2018,2.49,0.91825,0.85745,2724.01,14.94,2.083,#N/A,#N/A,3867017605
5/29/2018,2.44,0.9194,0.86655,2689.86,17.02,2.029,65415,-8737,-2411706572
5/28/2018,2.506,0.9139,0.8603,#N/A,#N/A,2.105,#N/A,#N/A,-344155743.6
5/25/2018,2.516,0.9141,0.85825,2721.33,13.22,2.113,#N/A,#N/A,-788157576.6
5/24/2018,2.532,0.9153,0.85325,2727.76,12.53,2.132,#N/A,#N/A,-59481585.55
5/23/2018,2.549,0.9084,0.855,2733.29,12.58,2.131,#N/A,#N/A,307647268.7
5/22/2018,2.574,0.90175,0.84895,2724.44,13.22,2.184,74692,-2439,-2995355014
5/21/2018,2.571,0.90045,0.8481,2733.01,13.08,2.179,#N/A,#N/A,1974801076
5/18/2018,2.563,0.9029,0.8491,2712.97,13.42,2.174,#N/A,#N/A,-5389262637
5/17/2018,2.573,0.90275,0.84785,2720.13,13.43,2.181,#N/A,#N/A,-2223947261
5/16/2018,2.57,0.9059,0.84695,2722.46,13.42,2.182,#N/A,#N/A,2727443934
5/15/2018,2.556,0.9062,0.84475,2711.45,14.63,2.178,87401,-200,-3954004873
5/14/2018,2.532,0.9119,0.83845,2730.13,12.93,2.165,#N/A,#N/A,-97289754.96
5/11/2018,2.55,0.9141,0.83725,2727.72,12.65,2.153,#N/A,#N/A,671951794.3
5/10/2018,2.565,0.9141,0.83925,2723.07,13.23,2.152,#N/A,#N/A,2704820783
5/9/2018,2.573,0.9112,0.84385,2697.79,13.42,2.149,#N/A,#N/A,2615796223
5/8/2018,2.567,0.9164,0.84285,2671.92,14.71,2.139,88753,1524,-815170024.6
5/7/2018,2.572,0.91665,0.83875,2672.63,14.75,2.126,#N/A,#N/A,-287804062.1
5/4/2018,2.568,0.9164,0.83615,2663.42,14.77,2.124,#N/A,#N/A,3078034340
5/3/2018,2.555,0.9158,0.8341,2629.73,15.9,2.112,#N/A,#N/A,-319504727.7
5/2/2018,2.561,0.91035,0.83675,2635.67,15.97,2.117,#N/A,#N/A,-8630259765
5/1/2018,2.552,0.9102,0.8338,2654.8,15.49,2.118,96455,18947,-2891869918
4/30/2018,2.549,0.91465,0.8279,2648.05,15.93,2.109,#N/A,#N/A,-4506414181
4/27/2018,2.541,0.91705,0.8244,2669.91,15.41,2.102,#N/A,#N/A,-672195438.2
4/26/2018,2.544,0.91485,0.82625,2666.94,16.24,2.107,#N/A,#N/A,3839007295
4/25/2018,2.562,0.91385,0.8223,2639.4,17.84,2.104,#N/A,#N/A,679624388.3
4/24/2018,2.546,0.91895,0.81745,2634.56,18.02,2.095,118052,2482,-4126772250
4/23/2018,2.543,0.9199,0.81905,2670.29,16.34,2.09,#N/A,#N/A,451799652.7
4/20/2018,2.544,0.9288,0.8138,2670.14,16.88,2.074,#N/A,#N/A,-923258776.1
4/19/2018,2.535,0.9313,0.80995,2693.13,15.96,2.068,#N/A,#N/A,-3179096134
4/18/2018,2.531,0.93255,0.8082,2708.64,15.6,2.07,#N/A,#N/A,464440920.3
4/17/2018,2.5129,0.93455,0.80835,2706.39,15.25,2.0432,122339,-6800,4731618090
4/16/2018,2.5099,0.9335,0.8078,2677.84,16.56,2.0376,#N/A,#N/A,1616390680
4/13/2018,2.509,0.93155,0.81095,2656.3,17.41,2.029,#N/A,#N/A,-6085213184
4/12/2018,2.493,0.93165,0.81125,2663.99,18.49,2.022,#N/A,#N/A,361662449.8
4/11/2018,2.464,0.93635,0.8086,2642.19,20.24,1.999,#N/A,#N/A,1294106778
4/10/2018,2.453,0.9328,0.80935,2656.87,20.47,1.998,104682,-4981,-490793004
4/9/2018,2.438,0.93665,0.81165,2613.16,21.77,1.98,#N/A,#N/A,-3127048062
4/6/2018,2.436,0.9352,0.81415,2604.47,21.49,1.961,#N/A,#N/A,-5295444142
4/5/2018,2.455,0.9313,0.817,2662.84,18.94,1.994,#N/A,#N/A,1774154159
4/4/2018,2.443,0.9365,0.81445,2644.69,20.06,1.984,#N/A,#N/A,2287105003
4/3/2018,2.438,0.93805,0.81495,2614.45,21.1,1.971,101136,1326,-316234797.4
4/2/2018,2.412,0.94435,0.81285,2581.88,23.62,1.961,#N/A,#N/A,-8055779445
3/30/2018,2.427,0.94095,0.8115,#N/A,#N/A,1.955,#N/A,#N/A,#N/A
3/29/2018,2.427,0.9396,0.81295,2640.87,19.97,1.964,#N/A,#N/A,88765795.86
3/28/2018,2.411,0.93585,0.81245,2605,22.87,1.961,#N/A,#N/A,994740211.9
3/27/2018,2.393,0.94925,0.80625,2612.62,22.5,1.955,115884,2780,-3719636941
3/26/2018,2.431,0.9487,0.8037,2658.55,21.03,1.972,#N/A,#N/A,667375625.5
3/23/2018,2.415,0.95475,0.80955,2588.26,24.87,1.953,#N/A,#N/A,-11714486486
3/22/2018,2.418,0.94985,0.81285,2643.69,23.34,1.959,#N/A,#N/A,-9397834506
3/21/2018,2.443,0.9429,0.8105,2711.93,17.86,1.969,#N/A,#N/A,-4127820539
3/20/2018,2.439,0.93865,0.81685,2716.94,18.2,1.98,150436,-21753,-4225738986
3/19/2018,2.402,0.94255,0.8107,2712.92,19.02,1.963,#N/A,#N/A,-7077099385
3/16/2018,2.41,0.9436,0.8137,2752.01,15.8,1.954,#N/A,#N/A,-6971770352
3/15/2018,2.383,0.94035,0.8127,2747.33,16.59,1.948,#N/A,#N/A,-2029598529
3/14/2018,2.376,0.94055,0.8086,2749.48,17.23,1.938,#N/A,#N/A,-4508034518
3/13/2018,2.376,0.9383,0.8071,2765.31,16.35,1.939,165260,-29742,-5708342169
3/12/2018,2.36,0.9397,0.8107,2783.02,15.78,1.938,#N/A,#N/A,-1243964189
3/9/2018,2.343,0.9364,0.81255,2786.57,14.64,1.931,#N/A,#N/A,6200137522
3/8/2018,2.326,0.94155,0.8122,2738.97,16.54,1.929,#N/A,#N/A,-50460258.89
3/7/2018,2.317,0.94275,0.80575,2726.8,17.76,1.93,#N/A,#N/A,3523749876
3/6/2018,2.308,0.9423,0.8062,2728.12,18.36,1.924,158607,-21444,1688146816
3/5/2018,2.294,0.94155,0.81065,2720.94,18.73,1.917,#N/A,#N/A,3039152258
3/2/2018,2.283,0.9456,0.81185,2691.25,19.59,1.914,#N/A,#N/A,-494314089.3
3/1/2018,2.273,0.9413,0.81515,2677.67,22.47,1.901,#N/A,#N/A,-3821719310
2/28/2018,2.304,0.93745,0.82005,2713.83,19.85,1.922,#N/A,#N/A,-4202964669
2/27/2018,2.312,0.93165,0.81745,2744.28,18.59,1.904,179902,-28735,-1485049767
2/26/2018,2.285,0.9351,0.8119,2779.6,15.8,1.893,#N/A,#N/A,5926482990
2/23/2018,2.271,0.93555,0.81345,2747.3,16.49,1.887,#N/A,#N/A,3627021919
2/22/2018,2.272,0.93675,0.811,2703.96,18.72,1.885,#N/A,#N/A,1148496203
2/21/2018,2.291,0.92785,0.81405,2701.33,20.02,1.883,#N/A,#N/A,-273537598.4
2/20/2018,2.256,0.93165,0.8105,2716.26,20.6,1.869,170921,-33122,-1899068342
2/19/2018,2.239,0.9381,0.80595,#N/A,#N/A,1.884,#N/A,#N/A,-665480376.1
2/16/2018,2.228,0.9406,0.80605,2732.22,19.46,1.864,#N/A,#N/A,1341480643
2/15/2018,2.225,0.9423,0.79965,2731.2,19.13,1.865,#N/A,#N/A,2232796749
2/14/2018,2.206,0.93445,0.8032,2698.63,19.26,1.86,#N/A,#N/A,3852522549
2/13/2018,2.149,0.92745,0.8096,2662.94,24.97,1.823,152953,-13777,319411736.7
2/12/2018,2.145,0.92035,0.81355,2656,25.61,1.812,#N/A,#N/A,3579680779
2/9/2018,2.135,0.91915,0.81735,2619.55,29.06,1.802,#N/A,#N/A,1705515286
2/8/2018,2.132,0.91955,0.81655,2581,33.46,1.801,#N/A,#N/A,-2205131006
2/7/2018,2.124,0.9147,0.81535,2681.66,27.73,1.818,#N/A,#N/A,-2844566380
2/6/2018,2.11,0.9127,0.80795,2695.14,29.98,1.81,176336,-8328,4123305132
2/5/2018,2.071,0.91655,0.80855,2648.94,37.32,1.773,#N/A,#N/A,-1446627182
2/2/2018,2.117,0.9082,0.8025,2762.13,17.31,1.823,#N/A,#N/A,-12359641082
2/1/2018,2.107,0.91405,0.79935,2821.98,13.47,1.826,#N/A,#N/A,2665349512
1/31/2018,2.096,0.9157,0.8051,2823.81,13.54,1.821,#N/A,#N/A,6753561121
1/30/2018,2.082,0.91935,0.80635,2822.43,14.79,1.814,188509,-5625,-3538336453
1/29/2018,2.085,0.91785,0.8076,2853.53,13.84,1.799,#N/A,#N/A,-2477760519
1/26/2018,2.074,0.91985,0.8051,2872.87,11.08,1.801,#N/A,#N/A,6613056690
1/25/2018,2.052,0.91395,0.8067,2839.25,11.58,1.788,#N/A,#N/A,565575701.1
1/24/2018,2.047,0.91555,0.80595,2837.54,11.47,1.782,#N/A,#N/A,-3182688604
1/23/2018,2.029,0.90655,0.81305,2839.13,11.1,1.775,201518,-29512,-1836080281
1/22/2018,2.039,0.90155,0.81555,2832.97,11.03,1.777,#N/A,#N/A,7208537660
1/19/2018,2.045,0.90275,0.8182,2810.3,11.27,1.777,#N/A,#N/A,1783411873
1/18/2018,2.04,0.9,0.8171,2798.03,12.22,1.767,#N/A,#N/A,417003631.4
1/17/2018,2.035,0.8987,0.8206,2802.56,11.91,1.772,#N/A,#N/A,4222692994
1/16/2018,2.019,0.90535,0.8156,2776.42,11.66,1.757,189670,-39548,-4069098625
1/15/2018,2.011,0.90465,0.81545,#N/A,#N/A,1.748,#N/A,#N/A,484289052.9
1/12/2018,1.998,0.9006,0.82055,2786.24,10.16,1.751,#N/A,#N/A,1495700737
1/11/2018,1.981,0.89885,0.8311,2767.56,9.88,1.732,#N/A,#N/A,4897796967
1/10/2018,1.972,0.8974,0.83705,2748.23,9.82,1.723,#N/A,#N/A,396505649.1
1/9/2018,1.966,0.88765,0.83775,2751.29,10.08,1.724,188706,-55057,2714101712
1/8/2018,1.96,0.8842,0.83565,2747.71,9.52,1.717,#N/A,#N/A,2862443692
1/5/2018,1.959,0.88435,0.83125,2743.15,9.22,1.718,#N/A,#N/A,7679159314
1/4/2018,1.954,0.8869,0.82865,2723.99,9.22,1.716,#N/A,#N/A,2590287942
1/3/2018,1.929,0.88885,0.8323,2713.06,9.15,1.704,#N/A,#N/A,2055245601
1/2/2018,1.925,0.8905,0.82925,2695.81,9.77,1.688,162372,-34003,5384508165
1/1/2018,1.899,0.88765,0.83265,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/29/2017,1.897,0.8874,0.83345,2673.61,11.04,1.67,#N/A,#N/A,-4666097775
12/28/2017,1.903,0.88585,0.83735,2687.54,10.18,1.673,#N/A,#N/A,1332841421
12/27/2017,1.905,0.8822,0.84115,2682.62,10.47,1.668,#N/A,#N/A,436252900.9
12/26/2017,1.914,0.8831,0.84325,2680.5,10.25,1.672,152713,-31125,-239593745.6
12/25/2017,1.914,0.8828,0.84255,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/22/2017,1.914,0.88285,0.8433,2683.34,9.9,1.667,#N/A,#N/A,-1344230337
12/21/2017,1.904,0.8824,0.8422,2684.57,9.62,1.66,#N/A,#N/A,247885627.7
12/20/2017,1.892,0.8819,0.84235,2679.25,9.72,1.649,#N/A,#N/A,-1267552610
12/19/2017,1.884,0.8858,0.8446,2681.47,10.03,1.647,154994,-32946,-3924341909
12/18/2017,1.866,0.88855,0.8488,2690.16,9.53,1.639,#N/A,#N/A,1184131901
12/15/2017,1.856,0.8882,0.85075,2675.81,9.42,1.64,#N/A,#N/A,854106928.4
12/14/2017,1.844,0.8898,0.84905,2652.01,10.49,1.626,#N/A,#N/A,-2681231292
12/13/2017,1.827,0.88855,0.8456,2662.85,10.18,1.609,#N/A,#N/A,-226812416.5
12/12/2017,1.846,0.8807,0.85165,2664.11,9.92,1.63,140026,-35152,3522768345
12/11/2017,1.836,0.8806,0.84965,2659.99,9.34,1.62,#N/A,#N/A,4358019920
12/8/2017,1.82,0.88115,0.85005,2651.5,9.58,1.609,#N/A,#N/A,4768676865
12/7/2017,1.813,0.8843,0.8494,2636.98,10.16,1.603,#N/A,#N/A,1712776908
12/6/2017,1.805,0.8905,0.84775,2629.27,11.02,1.596,#N/A,#N/A,-1192499813
12/5/2017,1.805,0.88815,0.8456,2629.57,11.33,1.602,135473,-22304,-3160243068
12/4/2017,1.797,0.88955,0.84275,2639.44,11.68,1.6,#N/A,#N/A,-3395198888
12/1/2017,1.777,0.892,0.84095,2642.22,11.43,1.583,#N/A,#N/A,-3445246494
11/30/2017,1.785,0.8886,0.84005,2647.58,11.28,1.598,#N/A,#N/A,591412131.1
11/29/2017,1.766,0.8934,0.84405,2626.07,10.7,1.58,#N/A,#N/A,-2354719587
11/28/2017,1.754,0.897,0.8445,2627.04,10.03,1.561,145440,-28474,6095646749
11/27/2017,1.757,0.90015,0.84045,2601.42,9.87,1.558,#N/A,#N/A,845688902.4
11/24/2017,1.752,0.8965,0.8382,2602.42,9.67,1.559,#N/A,#N/A,411946058.8
11/23/2017,1.742,0.89915,0.8438,#N/A,#N/A,1.551,#N/A,#N/A,-131759657.1
11/22/2017,1.738,0.89915,0.84585,2597.08,9.88,1.548,#N/A,#N/A,-217537865.1
11/21/2017,1.756,0.8893,0.85195,2599.03,9.73,1.562,142767,-26640,4215741330
11/20/2017,1.741,0.88795,0.85235,2582.14,10.65,1.552,#N/A,#N/A,2288824027
11/17/2017,1.718,0.8922,0.84785,2578.85,11.43,1.536,#N/A,#N/A,-1796415552
11/16/2017,1.714,0.88445,0.8496,2585.64,11.76,1.536,#N/A,#N/A,7877267252
11/15/2017,1.692,0.88595,0.8481,2564.62,13.13,1.518,#N/A,#N/A,789014397.7
11/14/2017,1.696,0.8814,0.8476,2578.87,11.59,1.521,147490,-30608,423329631.6
11/13/2017,1.696,0.8801,0.85715,2584.84,11.5,1.52,#N/A,#N/A,669445987.6
11/10/2017,1.685,0.88075,0.85725,2582.3,11.29,1.511,#N/A,#N/A,-312951456.4
11/9/2017,1.671,0.8813,0.859,2584.62,10.5,1.491,#N/A,#N/A,-124848213
11/8/2017,1.675,0.8782,0.8624,2594.38,9.78,1.497,#N/A,#N/A,2002979578
11/7/2017,1.667,0.8771,0.8631,2590.64,9.89,1.493,147661,-37425,-1748249142
11/6/2017,1.66,0.87955,0.86135,2591.13,9.4,1.489,#N/A,#N/A,3738245365
11/3/2017,1.655,0.8766,0.8614,2587.84,9.14,1.487,#N/A,#N/A,3760994819
11/2/2017,1.65,0.87655,0.85775,2579.85,9.93,1.482,#N/A,#N/A,1454918802
11/1/2017,1.651,0.87585,0.86065,2579.36,10.2,1.484,#N/A,#N/A,-85389923.51
10/31/2017,1.637,0.88,0.85865,2575.26,10.18,1.476,153152,-30627,2155713332
10/30/2017,1.618,0.8836,0.85825,2572.83,10.5,1.47,#N/A,#N/A,1497358913
10/27/2017,1.627,0.8796,0.86135,2581.07,9.8,1.47,#N/A,#N/A,7029627680
10/26/2017,1.641,0.8773,0.85835,2560.4,11.3,1.474,#N/A,#N/A,-2107912262
10/25/2017,1.631,0.87915,0.84655,2557.15,11.23,1.467,#N/A,#N/A,-638320789.8
10/24/2017,1.628,0.87795,0.85025,2569.13,11.16,1.462,161710,-36964,-240511343.7
10/23/2017,1.614,0.88155,0.85115,2564.98,11.07,1.449,#N/A,#N/A,-3105415221
10/20/2017,1.621,0.88095,0.8485,2575.21,9.97,1.455,#N/A,#N/A,3099027167
10/19/2017,1.603,0.88855,0.84375,2562.1,10.05,1.435,#N/A,#N/A,3877066459
10/18/2017,1.618,0.88545,0.84835,2561.26,10.07,1.45,#N/A,#N/A,1587366123
10/17/2017,1.621,0.8912,0.84995,2559.36,10.31,1.447,163367,-38626,1519404779
10/16/2017,1.614,0.89135,0.8477,2557.64,9.91,1.436,#N/A,#N/A,2463705123
10/13/2017,1.59,0.894,0.8458,2553.17,9.61,1.412,#N/A,#N/A,3262565410
10/12/2017,1.605,0.8906,0.84525,2550.93,9.91,1.421,#N/A,#N/A,269749068.7
10/11/2017,1.607,0.8889,0.84325,2555.24,9.85,1.414,#N/A,#N/A,2778648861
10/10/2017,1.601,0.88925,0.847,2550.64,10.08,1.412,167340,-41414,1020574617
10/9/2017,1.606,0.88755,0.85175,2544.73,10.33,1.413,#N/A,#N/A,-1624204409
10/6/2017,1.598,0.88775,0.85225,2549.33,9.65,1.414,#N/A,#N/A,3568165818
10/5/2017,1.59,0.88635,0.8539,2552.07,9.19,1.402,#N/A,#N/A,5279799855
10/4/2017,1.581,0.8869,0.8503,2537.74,9.63,1.386,#N/A,#N/A,3490426011
10/3/2017,1.575,0.8861,0.8515,2534.58,9.51,1.379,166224,-46644,3268938050
10/2/2017,1.567,0.8868,0.8523,2529.12,9.45,1.379,#N/A,#N/A,3513544389
9/29/2017,1.565,0.88895,0.84645,2519.36,9.51,1.378,#N/A,#N/A,7184409766
9/28/2017,1.552,0.8901,0.84845,2510.06,9.55,1.366,#N/A,#N/A,929246931.2
9/27/2017,1.568,0.88625,0.85145,2507.04,9.87,1.371,#N/A,#N/A,3412381118
9/26/2017,1.552,0.891,0.84795,2496.84,10.17,1.36,186035,-59814,-18662067.44
9/25/2017,1.546,0.895,0.84405,2496.66,10.21,1.346,#N/A,#N/A,1090093236
9/22/2017,1.545,0.893,0.83695,2502.22,9.59,1.35,#N/A,#N/A,2330153279
9/21/2017,1.555,0.8891,0.83735,2500.6,9.67,1.354,#N/A,#N/A,-3201299224
9/20/2017,1.547,0.89105,0.84085,2508.24,9.78,1.328,#N/A,#N/A,-1712663683
9/19/2017,1.521,0.8961,0.83375,2506.65,10.18,1.324,198290,-60037,851221468.2
9/18/2017,1.518,0.8963,0.83655,2503.87,10.15,1.31,#N/A,#N/A,1657912855
9/15/2017,1.498,0.90215,0.83735,2500.23,10.17,1.306,#N/A,#N/A,1367323027
9/14/2017,1.493,0.90715,0.839,2495.62,10.44,1.295,#N/A,#N/A,1792014196
9/13/2017,1.471,0.9051,0.8413,2498.37,10.5,1.279,#N/A,#N/A,-116688749.2
9/12/2017,1.453,0.90765,0.8357,2496.48,10.58,1.266,176987,-29695,634913638.1
9/11/2017,1.438,0.91405,0.83665,2488.11,10.73,1.259,#N/A,#N/A,8168004586
9/8/2017,1.412,0.92725,0.8309,2461.43,12.12,1.25,#N/A,#N/A,-222523333.7
9/7/2017,1.421,0.92205,0.83175,2465.1,11.55,1.25,#N/A,#N/A,2603684918
9/6/2017,1.438,0.91545,0.83915,2465.54,11.63,1.26,#N/A,#N/A,-448019940.3
9/5/2017,1.426,0.919,0.83935,2457.85,12.23,1.26,160129,-22606,-1892923325
9/4/2017,1.439,0.91125,0.8406,#N/A,#N/A,#N/A,#N/A,#N/A,223788692.7
9/1/2017,1.447,0.9069,0.84325,2476.55,10.13,1.254,#N/A,#N/A,-1974152750
8/31/2017,1.438,0.9093,0.83965,2471.65,10.59,1.243,#N/A,#N/A,1688930046
8/30/2017,1.439,0.90705,0.84145,2457.59,11.22,1.242,#N/A,#N/A,5260645436
8/29/2017,1.434,0.9111,0.83525,2446.3,11.7,1.234,160958,-13710,1033417030
8/28/2017,1.443,0.9153,0.8348,2444.24,11.32,1.247,#N/A,#N/A,-531605608.9
8/25/2017,1.454,0.91445,0.83865,2443.05,11.28,1.255,#N/A,#N/A,-4246145326
8/24/2017,1.459,0.9128,0.84755,2438.97,12.23,1.256,#N/A,#N/A,-1664970214
8/23/2017,1.446,0.91715,0.8469,2444.04,12.25,1.247,#N/A,#N/A,-4318729665
8/22/2017,1.461,0.91265,0.8502,2452.51,11.35,1.257,159164,-21743,4166016143
8/21/2017,1.45,0.91765,0.8464,2428.37,13.19,1.251,#N/A,#N/A,-1101034213
8/18/2017,1.456,0.9158,0.8502,2425.55,14.26,1.255,#N/A,#N/A,-4864716563
8/17/2017,1.458,0.91265,0.85295,2430.01,15.55,1.255,#N/A,#N/A,-7983512427
8/16/2017,1.468,0.90745,0.84985,2468.11,11.74,1.266,#N/A,#N/A,-811759974.6
8/15/2017,1.474,0.90355,0.85215,2464.61,12.04,1.271,165452,-31096,-1562933897
8/14/2017,1.457,0.9121,0.8489,2465.84,12.33,1.254,#N/A,#N/A,3650651212
8/11/2017,1.44,0.9159,0.846,2441.32,15.51,1.249,#N/A,#N/A,-884616807.8
8/10/2017,1.462,0.91565,0.84945,2438.21,16.04,1.257,#N/A,#N/A,-11149981115
8/9/2017,1.465,0.9084,0.85045,2474.02,11.11,1.265,#N/A,#N/A,-539133289.5
8/8/2017,1.475,0.9065,0.85085,2474.92,10.96,1.271,171335,-54287,1252955101
8/7/2017,1.464,0.903,0.8478,2480.91,9.93,1.265,#N/A,#N/A,1815449576
8/4/2017,1.465,0.90345,0.8495,2476.83,10.03,1.266,#N/A,#N/A,779277920.5
8/3/2017,1.456,0.9087,0.84245,2472.16,10.44,1.26,#N/A,#N/A,-897133487.3
8/2/2017,1.463,0.90305,0.84345,2477.57,10.28,1.265,#N/A,#N/A,-407276388
8/1/2017,1.454,0.9061,0.84735,2476.35,10.09,1.27,161538,-48233,3351395572
7/31/2017,1.458,0.907,0.84445,2470.3,10.26,1.264,#N/A,#N/A,-497024971.6
7/28/2017,1.454,0.90365,0.85095,2472.1,10.29,1.264,#N/A,#N/A,2313450284
7/27/2017,1.458,0.8987,0.8564,2475.42,10.11,1.265,#N/A,#N/A,1284848849
7/26/2017,1.452,0.8995,0.85225,2477.83,9.6,1.265,#N/A,#N/A,1862571142
7/25/2017,1.474,0.89375,0.8586,2477.13,9.43,1.282,153675,-29727,1817057638
7/24/2017,1.46,0.90005,0.859,2469.91,9.43,1.271,#N/A,#N/A,3771331828
7/21/2017,1.455,0.8999,0.85745,2472.54,9.36,1.261,#N/A,#N/A,-869691787.5
7/20/2017,1.458,0.8936,0.8598,2473.45,9.58,1.268,#N/A,#N/A,580659918.4
7/19/2017,1.45,0.8931,0.8684,2473.83,9.79,1.269,#N/A,#N/A,6591704171
7/18/2017,1.438,0.89225,0.8655,2460.61,9.89,1.27,144459,-26654,2935390718
7/17/2017,1.442,0.8878,0.8712,2459.14,9.82,1.267,#N/A,#N/A,4563802067
7/14/2017,1.44,0.8886,0.87195,2459.27,9.51,1.267,#N/A,#N/A,3459030940
7/13/2017,1.448,0.88275,0.8773,2447.83,9.9,1.276,#N/A,#N/A,1782286850
7/12/2017,1.441,0.8837,0.87625,2443.25,10.3,1.271,#N/A,#N/A,2659390780
7/11/2017,1.452,0.87765,0.87195,2425.53,10.89,1.292,138863,-22741,2049000913
7/10/2017,1.464,0.87685,0.8772,2427.43,11.11,1.292,#N/A,#N/A,-1015254291
7/7/2017,1.465,0.878,0.8771,2425.18,11.19,1.294,#N/A,#N/A,-1019293156
7/6/2017,1.476,0.8832,0.87545,2409.75,12.54,1.299,#N/A,#N/A,-2321543317
7/5/2017,1.477,0.8829,0.8809,2432.54,11.07,1.307,#N/A,#N/A,2461418115
7/4/2017,1.47,0.88275,0.8814,#N/A,#N/A,#N/A,#N/A,#N/A,-117105480.2
7/3/2017,1.468,0.882,0.8799,2429.01,11.22,1.3,127311,-24604,-323067612.9
6/30/2017,1.454,0.88985,0.8752,2423.41,11.18,1.284,#N/A,#N/A,-5174980426
6/29/2017,1.443,0.8914,0.87405,2419.7,11.44,1.268,#N/A,#N/A,-2803317850
6/28/2017,1.435,0.89045,0.87885,2440.69,10.03,1.26,#N/A,#N/A,2961651266
6/27/2017,1.436,0.89005,0.88195,2419.38,11.06,1.263,135593,-44674,-6028019084
6/26/2017,1.421,0.8941,0.89435,2439.07,9.9,1.252,#N/A,#N/A,-828120422.3
6/23/2017,1.418,0.89855,0.89335,2438.3,10.02,1.248,#N/A,#N/A,-681739497.2
6/22/2017,1.412,0.8982,0.8967,2434.5,10.48,1.24,#N/A,#N/A,856511407.1
6/21/2017,1.413,0.89785,0.89545,2435.61,10.75,1.239,#N/A,#N/A,-947654856.1
6/20/2017,1.412,0.89725,0.8981,2437.03,10.86,1.242,149550,-54081,-2494243378
6/19/2017,1.422,0.89665,0.89695,2453.46,10.37,1.249,#N/A,#N/A,4096536099
6/16/2017,1.395,0.902,0.89305,2433.15,10.38,1.233,#N/A,#N/A,-688203460.2
6/15/2017,1.401,0.90155,0.89725,2432.46,10.9,1.245,#N/A,#N/A,2612662323
6/14/2017,1.385,0.9126,0.89145,2437.92,10.64,1.238,#N/A,#N/A,-2184407858
6/13/2017,1.403,0.9086,0.892,2440.35,10.42,1.255,129348,-40772,4898968954
6/12/2017,1.399,0.90965,0.89265,2429.39,11.46,1.246,#N/A,#N/A,2747218691
6/9/2017,1.395,0.90625,0.8932,2431.77,10.7,1.249,#N/A,#N/A,1815900312
